股票代码,股票简称,现价(元),涨跌幅(%),流通股东名称(报告期)2024.06.30,流通股东持股数量(报告期)(股)2024.06.30,流通股东类型(报告期)2024.06.30,流通股东持股比例(报告期)(%)2024.06.30,流通股东持股市值,流通股东排名(报告期)2024.06.30,流通股东持股状态(报告期)2024.06.30
601000.SH,唐山港,4.73,-4.06,香港中央结算有限公司,90505259.0,机构,1.53,425374717.3,7,减持
002603.SZ,以岭药业,14.71,1.94,香港中央结算有限公司,27852812.0,机构,1.67,426983607.96,3,减持
600673.SH,东阳光,6.39,0.95,香港中央结算有限公司,60952607.0,机构,2.02,429106353.28,8,增持
600428.SH,中远海特,5.67,1.25,香港中央结算有限公司,70282583.0,机构,3.27,430129407.96,2,增持
301236.SZ,软通动力,33.93,1.01,香港中央结算有限公司,12281004.0,机构,1.29,432414150.84,4,减持
300146.SZ,汤臣倍健,11.10,2.40,香港中央结算有限公司,31912496.0,机构,1.88,432414320.8,4,减持
603197.SH,保隆科技,32.08,1.17,香港中央结算有限公司,13748523.0,机构,6.48,433078474.5,3,增持
002635.SZ,安洁科技,12.51,2.12,香港中央结算有限公司,28059683.0,机构,4.25,433241505.52,3,减持
000915.SZ,华特达因,24.70,2.75,香港中央结算有限公司,14527778.0,机构,6.2,438157784.48,2,减持
688037.SH,芯源微,59.20,-0.17,香港中央结算有限公司,4929219.0,机构,3.57,438700491.0,4,增持
601866.SH,中远海发,2.15,3.37,香港中央结算有限公司,170685769.0,机构,1.26,440369284.02,3,减持
600008.SH,首创环保,2.86,3.62,香港中央结算有限公司,165235913.0,机构,2.25,442832246.84,2,增持
603688.SH,石英股份,22.60,2.08,香港中央结算有限公司,14962915.0,机构,2.76,443051913.15,4,增持
003006.SZ,百亚股份,23.75,-0.21,香港中央结算有限公司,18699226.0,机构,4.36,443171656.2,3,增持
002056.SZ,横店东磁,11.60,1.84,香港中央结算有限公司,35742883.0,机构,2.2,445713751.01,3,减持
603179.SH,新泉股份,38.95,0.18,香港中央结算有限公司,11377182.0,机构,2.33,446440621.68,4,新进
300223.SZ,北京君正,44.30,1.61,香港中央结算有限公司,8104045.0,机构,1.68,449288254.8,8,增持
603129.SH,春风动力,153.36,2.86,香港中央结算有限公司,3160902.0,机构,2.09,449922790.68,6,减持
600170.SH,上海建工,1.96,1.55,香港中央结算有限公司,210727327.0,机构,2.37,453063753.05,4,减持
002008.SZ,大族激光,18.75,1.68,香港中央结算有限公司,21794897.0,机构,2.07,453333857.6,3,减持
603515.SH,欧普照明,14.47,3.58,香港中央结算有限公司,26301482.0,机构,3.52,456067697.88,4,减持
603233.SH,大参林,12.64,5.25,香港中央结算有限公司,31922444.0,机构,2.8,456490949.2,5,增持
601991.SH,大唐发电,2.48,0.40,香港中央结算有限公司,152601556.0,机构,0.82,459330683.56,6,增持
002120.SZ,韵达股份,7.48,-0.66,香港中央结算有限公司,59521216.0,机构,2.05,460694211.84,2,增持
300037.SZ,新宙邦,30.38,-0.03,香港中央结算有限公司,16133044.0,机构,2.14,460759736.64,3,减持
601696.SH,中银证券,8.87,1.60,香港中央结算有限公司,50947782.0,机构,1.83,462605860.56,6,增持
600777.SH,ST新潮,1.77,1.14,香港中央结算有限公司,254826059.0,机构,3.75,463783427.38,5,减持
601108.SH,财通证券,6.57,1.08,香港中央结算有限公司,70452454.0,机构,1.52,465690720.94,6,减持
002465.SZ,海格通信,8.56,4.14,香港中央结算有限公司,45033137.0,机构,1.81,466543299.32,2,减持
301269.SZ,华大九天,73.88,3.65,香港中央结算有限公司,6070748.0,机构,1.12,467751133.4,9,减持
002130.SZ,沃尔核材,10.80,0.09,香港中央结算有限公司,33131679.0,机构,2.63,467819307.48,2,增持
000066.SZ,中国长城,8.37,2.57,香港中央结算有限公司,53576582.0,机构,1.66,468795092.5,3,增持
600916.SH,中国黄金,7.87,2.74,香港中央结算有限公司,48784201.0,机构,2.9,469304013.62,4,增持
002706.SZ,良信股份,5.97,2.58,香港中央结算有限公司,68468682.0,机构,6.1,469695158.52,1,增持
000581.SZ,威孚高科,16.21,-0.18,香港中央结算有限公司,28944043.0,机构,2.9,471209020.04,3,增持
688608.SH,恒玄科技,142.94,-1.50,香港中央结算有限公司,3225978.0,机构,2.69,472218659.64,7,增持
002543.SZ,万和电气,8.83,3.40,香港中央结算有限公司,47483041.0,机构,6.39,472931088.36,4,增持
002294.SZ,信立泰,32.17,-1.20,香港中央结算有限公司,17761656.0,机构,1.59,472992899.28,3,增持
002930.SZ,宏川智慧,9.48,1.17,香港中央结算有限公司,38239038.0,机构,8.31,474164071.2,3,减持
601187.SH,厦门银行,4.52,0.89,香港中央结算有限公司,88974562.0,机构,3.37,474234415.46,2,增持
000800.SZ,一汽解放,8.09,2.02,香港中央结算有限公司,60631925.0,机构,1.31,474747972.75,3,减持
002850.SZ,科达利,75.06,-2.00,香港中央结算有限公司,6221802.0,机构,2.3,475221236.76,5,增持
600598.SH,北大荒,13.42,4.35,香港中央结算有限公司,38244159.0,机构,2.15,477669545.91,2,增持
300136.SZ,信维通信,17.98,1.70,香港中央结算有限公司,24490257.0,机构,2.53,479519232.06,3,增持
002085.SZ,万丰奥威,12.33,2.24,香港中央结算有限公司,36254249.0,机构,1.71,480006256.76,5,增持
601126.SH,四方股份,17.54,-0.96,香港中央结算有限公司,25059545.0,机构,3.01,481644454.9,3,减持
600754.SH,锦江酒店,23.12,3.86,香港中央结算有限公司,20969788.0,机构,1.96,481885728.24,2,减持
600535.SH,天士力,14.12,2.10,香港中央结算有限公司,38389985.0,机构,2.57,482946011.3,2,减持
300373.SZ,扬杰科技,33.80,0.42,香港中央结算有限公司,12436743.0,机构,2.29,483789302.7,3,增持
002155.SZ,湖南黄金,15.15,2.36,香港中央结算有限公司,26884629.0,机构,2.24,486611784.9,2,增持
300142.SZ,沃森生物,10.09,1.92,香港中央结算有限公司,43183851.0,机构,2.69,491432224.38,2,减持
601975.SH,招商南油,2.86,1.78,香港中央结算有限公司,136930715.0,机构,2.85,491581266.85,3,增持
600546.SH,山煤国际,11.34,1.70,香港中央结算有限公司,33713815.0,机构,1.7,492895975.3,2,减持
601800.SH,中国交建,7.30,1.67,香港中央结算有限公司,55218447.0,机构,0.34,493652916.18,5,增持
002756.SZ,永兴材料,31.75,0.70,香港中央结算有限公司,13799627.0,机构,2.56,493750654.06,3,增持
002436.SZ,兴森科技,8.34,1.96,香港中央结算有限公司,47844960.0,机构,2.83,493759987.2,5,减持
300783.SZ,三只松鼠,17.15,7.52,香港中央结算有限公司,22596182.0,机构,5.64,494178500.34,2,增持
603529.SH,爱玛科技,31.92,-0.03,香港中央结算有限公司,18092657.0,机构,2.1,494472315.81,3,增持
601216.SH,君正集团,3.61,2.27,香港中央结算有限公司,134569215.0,机构,1.59,496560403.35,5,减持
603737.SH,三棵树,29.08,4.60,香港中央结算有限公司,13766096.0,机构,2.61,499296301.92,3,减持
300759.SZ,康龙化成,21.21,2.51,香港中央结算有限公司,26878696.0,机构,1.5,499406171.68,8,减持
600707.SH,彩虹股份,5.99,-0.17,香港中央结算有限公司,73581754.0,机构,2.05,501091744.74,7,增持
000617.SZ,中油资本,5.11,1.79,香港中央结算有限公司,91000223.0,机构,0.72,502321230.96,8,减持
600295.SH,鄂尔多斯,8.48,3.04,香港中央结算有限公司,50767973.0,机构,1.81,503618292.16,3,增持
600750.SH,江中药业,19.23,1.00,香港中央结算有限公司,21887087.0,机构,3.48,505810580.57,2,减持
600733.SH,北汽蓝谷,6.60,1.69,香港中央结算有限公司,62688626.0,机构,1.12,506524098.08,5,减持
603589.SH,口子窖,36.40,4.60,香港中央结算有限公司,12937190.0,机构,2.16,507008476.1,4,减持
300724.SZ,捷佳伟创,44.96,1.35,香港中央结算有限公司,9424031.0,机构,2.71,508991914.31,2,减持
300765.SZ,新诺威,22.61,-0.66,香港中央结算有限公司,20185074.0,机构,1.44,509269417.02,2,增持
000521.SZ,长虹美菱,9.55,2.91,香港中央结算有限公司,67198211.0,机构,6.52,509362439.38,2,增持
600021.SH,上海电力,8.19,1.24,香港中央结算有限公司,51698329.0,机构,1.84,511296473.81,4,增持
000932.SZ,华菱钢铁,3.46,1.76,香港中央结算有限公司,115891936.0,机构,1.68,513401276.48,4,减持
600699.SH,均胜电子,14.08,2.70,香港中央结算有限公司,34676661.0,机构,2.46,513908116.02,3,减持
000009.SZ,中国宝安,7.47,3.75,香港中央结算有限公司,59950904.0,机构,2.32,515577774.4,5,减持
002456.SZ,欧菲光,8.07,2.15,香港中央结算有限公司,66169916.0,机构,2.0,516787043.96,4,增持
002745.SZ,木林森,6.99,3.10,香港中央结算有限公司,64241229.0,机构,4.33,517784305.74,3,增持
000703.SZ,恒逸石化,5.55,1.65,香港中央结算有限公司,73197959.0,机构,2.0,518973529.31,6,增持
300679.SZ,电连技术,33.08,-0.42,香港中央结算有限公司,12976526.0,机构,3.07,522045640.98,5,新进
600895.SH,张江高科,19.60,2.24,香港中央结算有限公司,28262782.0,机构,1.82,522296211.36,3,减持
600732.SH,爱旭股份,7.67,3.79,香港中央结算有限公司,57993783.0,机构,3.17,524843736.15,4,增持
002602.SZ,世纪华通,3.27,4.47,香港中央结算有限公司,153164501.0,机构,2.06,525354238.43,7,增持
603260.SH,合盛硅业,50.49,0.96,香港中央结算有限公司,11303201.0,机构,0.96,527972518.71,5,减持
600737.SH,中粮糖业,8.51,5.32,香港中央结算有限公司,55190442.0,机构,2.58,529276338.78,2,增持
688303.SH,大全能源,19.51,1.19,香港中央结算有限公司,25991567.0,机构,1.21,529968051.13,3,减持
002035.SZ,华帝股份,6.44,4.04,香港中央结算有限公司,85274876.0,机构,10.06,531262477.48,2,增持
603893.SH,瑞芯微,50.61,1.42,香港中央结算有限公司,8985669.0,机构,2.15,531682034.73,8,增持
600221.SH,海航控股,1.03,0.98,香港中央结算有限公司,521990157.0,机构,1.21,532429960.14,10,新进
002185.SZ,华天科技,7.43,1.64,香港中央结算有限公司,65668632.0,机构,2.05,535199350.8,3,减持
601101.SH,昊华能源,8.23,1.60,香港中央结算有限公司,58487076.0,机构,4.06,537496228.44,2,增持
600779.SH,水井坊,33.18,7.00,香港中央结算有限公司,14339745.0,机构,2.94,539604604.35,4,减持
603279.SH,景津装备,16.06,0.19,香港中央结算有限公司,25087189.0,机构,4.35,544141129.41,3,增持
600256.SH,广汇能源,5.83,0.17,香港中央结算有限公司,81232653.0,机构,1.24,544258775.1,4,减持
600863.SH,内蒙华电,4.13,-0.24,香港中央结算有限公司,117401412.0,机构,1.8,544742551.68,3,增持
000027.SZ,深圳能源,5.58,2.57,香港中央结算有限公司,74769698.0,机构,1.57,545818795.4,4,增持
000830.SZ,鲁西化工,9.91,1.54,香港中央结算有限公司,47119281.0,机构,2.46,546112466.79,3,增持
600062.SH,华润双鹤,20.91,0.14,香港中央结算有限公司,27963441.0,机构,2.69,547524174.78,2,增持
603833.SH,欧派家居,44.42,5.86,香港中央结算有限公司,10230885.0,机构,1.68,547966200.6,3,减持
688396.SH,华润微,34.33,1.00,香港中央结算有限公司,14792692.0,机构,1.12,553838388.48,6,增持
000683.SZ,远兴能源,5.13,1.79,香港中央结算有限公司,83107257.0,机构,2.23,574271145.87,2,增持
601665.SH,齐鲁银行,4.27,1.91,香港中央结算有限公司,117855240.0,机构,2.44,578669228.4,10,增持
300415.SZ,伊之密,18.25,0.66,香港中央结算有限公司,28032956.0,机构,5.98,582524825.68,2,增持
600497.SH,驰宏锌锗,4.76,3.48,香港中央结算有限公司,109230080.0,机构,2.15,583288627.2,3,减持
002738.SZ,中矿资源,28.78,1.70,香港中央结算有限公司,22012661.0,机构,3.02,589939314.8,2,减持
600282.SH,南钢股份,4.12,1.48,香港中央结算有限公司,119467585.0,机构,1.94,594948573.3,4,增持
300633.SZ,开立医疗,26.25,-0.57,香港中央结算有限公司,15096161.0,机构,3.49,597506052.38,2,增持
000818.SZ,航锦科技,14.67,3.46,香港中央结算有限公司,27156934.0,机构,4.0,599625102.72,3,减持
300251.SZ,光线传媒,6.69,2.45,香港中央结算有限公司,73094540.0,机构,2.49,614725081.4,5,增持
600704.SH,物产中大,4.12,1.98,香港中央结算有限公司,142444514.0,机构,2.74,618209190.76,4,减持
601238.SH,广汽集团,7.31,2.52,香港中央结算有限公司,80029039.0,机构,0.76,619424761.86,6,减持
002532.SZ,天山铝业,6.63,5.24,香港中央结算有限公司,76406329.0,机构,1.64,619655328.19,7,增持
600153.SH,建发股份,7.57,-1.05,香港中央结算有限公司,69916357.0,机构,2.33,624353068.01,2,减持
688009.SH,中国通号,4.85,2.97,香港中央结算有限公司,104716918.0,机构,0.99,628301508.0,4,增持
603444.SH,吉比特,199.00,4.19,香港中央结算有限公司,3537418.0,机构,4.91,629695778.18,3,减持
000408.SZ,藏格矿业,24.42,1.29,香港中央结算有限公司,26179946.0,机构,1.66,630151300.22,5,减持
603568.SH,伟明环保,17.66,-0.23,香港中央结算有限公司,30771683.0,机构,1.81,633281236.14,7,增持
600460.SH,士兰微,18.06,3.26,香港中央结算有限公司,36318768.0,机构,2.18,635941627.68,4,减持
002821.SZ,凯莱英,64.41,2.61,香港中央结算有限公司,9713586.0,机构,2.63,639153958.8,4,减持
603658.SH,安图生物,38.71,1.36,香港中央结算有限公司,14034855.0,机构,2.39,646585769.85,3,减持
688235.SH,百济神州,151.76,-1.68,香港中央结算有限公司,5591700.0,机构,0.41,647742528.0,5,增持
000426.SZ,兴业银锡,10.21,3.65,香港中央结算有限公司,47955685.0,机构,2.61,651238202.3,3,增持
300573.SZ,兴齐眼药,70.23,0.54,香港中央结算有限公司,3986900.0,机构,2.29,653851600.0,4,增持
603486.SH,科沃斯,41.22,1.53,香港中央结算有限公司,13893103.0,机构,2.41,655476599.54,4,增持
000960.SZ,锡业股份,13.27,3.59,香港中央结算有限公司,42482817.0,机构,2.58,658058835.33,3,减持
000729.SZ,燕京啤酒,9.31,3.22,香港中央结算有限公司,74774576.0,机构,2.65,660259506.08,2,减持
000301.SZ,东方盛虹,7.18,2.72,香港中央结算有限公司,82978466.0,机构,1.26,661338374.02,6,减持
002221.SZ,东华能源,8.23,1.23,香港中央结算有限公司,81431710.0,机构,5.17,668554339.1,3,减持
002841.SZ,视源股份,31.68,-1.15,香港中央结算有限公司,22956066.0,机构,3.27,677892628.98,2,减持
002158.SZ,汉钟精机,16.36,-0.18,香港中央结算有限公司,40693616.0,机构,7.61,680397259.52,3,减持
600123.SH,兰花科创,8.01,2.82,香港中央结算有限公司,76327375.0,机构,5.14,683130006.25,2,增持
600549.SH,厦门钨业,17.46,3.25,香港中央结算有限公司,39899042.0,机构,2.81,688258474.5,4,增持
300685.SZ,艾德生物,18.16,-0.77,香港中央结算有限公司,39140988.0,机构,9.82,690447028.32,2,减持
002202.SZ,金风科技,8.22,-0.24,香港中央结算有限公司,103084074.0,机构,2.44,692724977.28,5,增持
000887.SZ,中鼎股份,11.82,0.42,香港中央结算有限公司,56771086.0,机构,4.31,694878092.64,2,增持
300957.SZ,贝泰妮,41.14,0.73,香港中央结算有限公司,14462818.0,机构,3.41,698843365.76,4,增持
300418.SZ,昆仑万维,27.24,2.79,香港中央结算有限公司,21908784.0,机构,1.78,706339196.16,5,增持
600835.SH,上海机电,10.87,1.68,香港中央结算有限公司,61646008.0,机构,6.03,709545552.08,2,减持
603198.SH,迎驾贡酒,50.57,3.20,香港中央结算有限公司,12346219.0,机构,1.54,709907592.5,4,增持
600642.SH,申能股份,7.24,-0.14,香港中央结算有限公司,80632626.0,机构,1.65,711986087.58,4,增持
601727.SH,上海电气,3.78,-1.31,香港中央结算有限公司,192922737.0,机构,1.24,713814126.9,6,减持
603766.SH,隆鑫通用,7.02,0.14,香港中央结算有限公司,105803672.0,机构,5.15,717348896.16,2,减持
601865.SH,福莱特,15.57,0.84,香港中央结算有限公司,35965590.0,机构,1.53,722908359.0,6,增持
601878.SH,浙商证券,10.93,0.92,香港中央结算有限公司,68139407.0,机构,1.76,730454443.04,4,增持
600079.SH,人福医药,16.08,-0.50,香港中央结算有限公司,42652860.0,机构,2.61,732349606.2,4,增持
002517.SZ,恺英网络,9.47,1.28,香港中央结算有限公司,77018705.0,机构,3.58,735528632.75,4,减持
002430.SZ,杭氧股份,17.40,2.90,香港中央结算有限公司,33367089.0,机构,3.39,742417730.25,3,增持
000550.SZ,江铃汽车,21.30,1.96,香港中央结算有限公司,34636448.0,机构,4.01,751957286.08,3,增持
603713.SH,密尔克卫,43.03,3.12,香港中央结算有限公司,14165198.0,机构,8.62,758121396.96,3,减持
002180.SZ,纳思达,22.70,0.89,香港中央结算有限公司,29134959.0,机构,2.06,769745616.78,3,减持
600761.SH,安徽合力,18.57,-0.91,香港中央结算有限公司,35949267.0,机构,4.04,777942137.88,2,减持
601966.SH,玲珑轮胎,16.65,1.09,香港中央结算有限公司,42370939.0,机构,2.88,778354149.43,3,减持
600998.SH,九州通,4.56,3.87,香港中央结算有限公司,160198484.0,机构,3.18,781768601.92,7,减持
000988.SZ,华工科技,28.46,0.04,香港中央结算有限公司,26201458.0,机构,2.61,784209637.94,3,减持
601555.SH,东吴证券,6.17,1.15,香港中央结算有限公司,133766985.0,机构,2.69,789225211.5,3,增持
688200.SH,华峰测控,77.61,0.31,香港中央结算有限公司,8619240.0,机构,6.36,790815270.0,3,减持
601098.SH,中南传媒,12.99,-1.59,香港中央结算有限公司,63993920.0,机构,3.56,794804486.4,2,减持
002106.SZ,莱宝高科,7.56,1.75,香港中央结算有限公司,73103831.0,机构,10.36,796831757.9,2,增持
601918.SH,新集能源,7.12,-0.42,香港中央结算有限公司,81833250.0,机构,3.16,797874187.5,4,减持
600487.SH,亨通光电,14.80,-0.67,香港中央结算有限公司,50902336.0,机构,2.06,802729838.72,3,增持
600415.SH,小商品城,8.59,-0.12,香港中央结算有限公司,108568504.0,机构,1.98,805578299.68,3,减持
688599.SH,天合光能,16.20,1.00,香港中央结算有限公司,47678580.0,机构,2.19,806721573.6,6,减持
000876.SZ,新希望,8.43,1.93,香港中央结算有限公司,88325400.0,机构,1.94,807294156.0,7,增持
600563.SH,法拉电子,84.24,-0.15,香港中央结算有限公司,10634495.0,机构,4.73,810135829.1,3,减持
002007.SZ,华兰生物,14.24,2.45,香港中央结算有限公司,51353894.0,机构,2.81,810877986.26,5,减持
300919.SZ,中伟股份,28.78,1.59,香港中央结算有限公司,26301673.0,机构,2.81,815088846.27,2,增持
688019.SH,安集科技,106.86,0.45,香港中央结算有限公司,6523607.0,机构,5.07,820669760.6,2,增持
