ts_code,name,fund_type,list_date,invest_type,type,market
005221.OF,宏利全能优选A,混合型,,混合型,契约型开放式,O
005217.OF,建信福泽安泰A,混合型,,混合型,契约型开放式,O
005043.OF,国寿安保健康科学A,混合型,,混合型,契约型开放式,O
005044.OF,国寿安保健康科学C,混合型,,混合型,契约型开放式,O
166024.SZ,中欧恒利定开,混合型,20171206,混合型,契约型开放式,E
005172.OF,泰康安悦纯债,债券型,,债券型,契约型开放式,O
005157.OF,嘉实领航资产配置C,混合型,,混合型,契约型开放式,O
005156.OF,嘉实领航资产配置A,混合型,,混合型,契约型开放式,O
005136.OF,华安幸福生活A,混合型,,混合型,契约型开放式,O
160141.OF,南方美国REITC,股票型,,被动指数型,契约型开放式,O
160140.SZ,美国REIT精选LOF,股票型,20171124,被动指数型,契约型开放式,E
005124.OF,易方达恒益,债券型,,债券型,契约型开放式,O
004818.OF,国寿安保目标策略A,混合型,,灵活配置型,契约型开放式,O
004819.OF,国寿安保目标策略C,混合型,,灵活配置型,契约型开放式,O
005122.OF,易方达天天C,货币市场型,,货币型,契约型开放式,O
005153.OF,农银汇理日日鑫C,货币市场型,,货币型,契约型开放式,O
501046.SH,财通福鑫定开混合,混合型,20171201,灵活配置型,契约型开放式,E
005216.OF,南方全天候策略C,混合型,,混合型,契约型开放式,O
005215.OF,南方全天候策略A,混合型,,混合型,契约型开放式,O
004923.OF,华夏鼎祥三个月A,债券型,,债券型,契约型开放式,O
004924.OF,华夏鼎祥三个月C,债券型,,债券型,契约型开放式,O
004922.OF,华夏鼎瑞三个月C,债券型,,债券型,契约型开放式,O
004921.OF,华夏鼎瑞三个月A,债券型,,债券型,契约型开放式,O
004980.OF,华夏鼎诺三个月C,债券型,,债券型,契约型开放式,O
004979.OF,华夏鼎诺三个月A,债券型,,债券型,契约型开放式,O
005230.OF,长盛货币B,货币市场型,,货币型,契约型开放式,O
005028.OF,鹏华研究精选,混合型,,灵活配置型,契约型开放式,O
004671.OF,国联核心成长,混合型,,灵活配置型,契约型开放式,O
005009.OF,申万菱信行业轮动A,股票型,,股票型,契约型开放式,O
004899.OF,中银信享定期开放,债券型,,债券型,契约型开放式,O
005000.OF,泰康泉林量化价值精选A,混合型,,混合型,契约型开放式,O
005111.OF,泰康泉林量化价值精选C,混合型,,混合型,契约型开放式,O
005106.OF,银华农业产业A,股票型,,股票型,契约型开放式,O
005088.OF,嘉实新添辉定开A,混合型,,灵活配置型,契约型开放式,O
005089.OF,嘉实新添辉定开C,混合型,,灵活配置型,契约型开放式,O
005112.OF,银华中证全指医药卫生增强,股票型,,增强指数型,契约型开放式,O
004871.OF,中银金融地产A,混合型,,混合型,契约型开放式,O
005119.OF,银华智荟内在价值A,混合型,,灵活配置型,契约型开放式,O
001898.OF,易方达大健康主题,混合型,,灵活配置型,契约型开放式,O
005040.OF,鹏扬景兴C,混合型,,混合型,契约型开放式,O
005039.OF,鹏扬景兴A,混合型,,混合型,契约型开放式,O
168002.SZ,国寿精选LOF,混合型,20171023,灵活配置型,契约型开放式,E
005076.OF,创金合信优选回报,混合型,,灵活配置型,契约型开放式,O
005055.OF,华泰柏瑞量化阿尔法A,混合型,,灵活配置型,契约型开放式,O
005062.OF,博时中证500指数增强A,股票型,,增强指数型,契约型开放式,O
000606.OF,天弘优选A,债券型,,债券型,契约型开放式,O
005050.OF,长安鑫旺价值C,混合型,,灵活配置型,契约型开放式,O
005049.OF,长安鑫旺价值A,混合型,,灵活配置型,契约型开放式,O
002258.OF,大成国企改革A,混合型,,灵活配置型,契约型开放式,O
004996.OF,广发港股通恒生C,股票型,,被动指数型,契约型开放式,O
501303.SH,恒生中型股LOF,股票型,20171025,被动指数型,契约型开放式,E
005121.OF,富国兴利增强,债券型,,债券型,契约型开放式,O
210014.OF,金鹰元丰A,债券型,,债券型,契约型开放式,O
004571.OF,万家家瑞A,债券型,,债券型,契约型开放式,O
004572.OF,万家家瑞C,债券型,,债券型,契约型开放式,O
004953.OF,兴全恒益C,债券型,,债券型,契约型开放式,O
004952.OF,兴全恒益A,债券型,,债券型,契约型开放式,O
004784.OF,招商稳健优选A,股票型,,股票型,契约型开放式,O
002472.OF,光大先进服务业A,混合型,,灵活配置型,契约型开放式,O
166010.OF,中欧鼎利A,债券型,,债券型,契约型开放式,O
000166.OF,中海信息产业精选A,混合型,,混合型,契约型开放式,O
005010.OF,金鹰添瑞中短债A,债券型,,债券型,契约型开放式,O
005011.OF,金鹰添瑞中短债C,债券型,,债券型,契约型开放式,O
004727.OF,先锋聚优C,混合型,,灵活配置型,契约型开放式,O
004726.OF,先锋聚优A,混合型,,灵活配置型,契约型开放式,O
004975.OF,交银恒益A,混合型,,灵活配置型,契约型开放式,O
005162.OF,中银如意宝B,货币市场型,,货币型,契约型开放式,O
002125.OF,广发新兴成长A,混合型,,灵活配置型,契约型开放式,O
004709.OF,红塔红土盛商一年C,债券型,,债券型,契约型开放式,O
004708.OF,红塔红土盛商一年A,债券型,,债券型,契约型开放式,O
004941.OF,中加聚鑫纯债一年C,债券型,,债券型,契约型开放式,O
004940.OF,中加聚鑫纯债一年A,债券型,,债券型,契约型开放式,O
005038.OF,银华新能源新材料量化C,股票型,,股票型,契约型开放式,O
005037.OF,银华新能源新材料量化A,股票型,,股票型,契约型开放式,O
004703.OF,南方兴盛先锋A,混合型,,灵活配置型,契约型开放式,O
005194.OF,南方天天利E,货币市场型,,货币型,契约型开放式,O
005064.OF,广发中证全指家用电器联接C,股票型,,被动指数型,契约型开放式,O
005063.OF,广发中证全指家用电器联接A,股票型,,被动指数型,契约型开放式,O
004826.OF,平安惠悦,债券型,,债券型,契约型开放式,O
004475.OF,华泰柏瑞富利A,混合型,,灵活配置型,契约型开放式,O
005024.OF,南方兴利半年,债券型,,债券型,契约型开放式,O
005202.OF,兴业稳天盈货币B,货币市场型,,货币型,契约型开放式,O
005135.OF,长信长金通B,货币市场型,,货币型,契约型开放式,O
005134.OF,长信长金通A,货币市场型,,货币型,契约型开放式,O
005150.OF,红土创新优淳A,货币市场型,,货币型,契约型开放式,O
005151.OF,红土创新优淳B,货币市场型,,货币型,契约型开放式,O
004433.OF,南方中证申万有色金属ETF联接C,股票型,,被动指数型,契约型开放式,O
004863.OF,泰康现金管家货币C,货币市场型,,货币型,契约型开放式,O
004861.OF,泰康现金管家货币A,货币市场型,,货币型,契约型开放式,O
004862.OF,泰康现金管家货币B,货币市场型,,货币型,契约型开放式,O
004432.OF,南方中证申万有色金属ETF联接A,股票型,,被动指数型,契约型开放式,O
005074.OF,永赢永益C,债券型,,债券型,契约型开放式,O
005073.OF,永赢永益A,债券型,,债券型,契约型开放式,O
005148.OF,新华活期添利E,货币市场型,,货币型,契约型开放式,O
004895.OF,华商鑫安,混合型,,灵活配置型,契约型开放式,O
004686.OF,华夏研究精选,股票型,,股票型,契约型开放式,O
004947.OF,汇添富盈润C,混合型,,混合型,契约型开放式,O
501043.SH,沪深300LOF,股票型,20171009,被动指数型,契约型开放式,E
501045.SH,沪深300LOFC,股票型,20171009,被动指数型,契约型开放式,E
004946.OF,汇添富盈润A,混合型,,混合型,契约型开放式,O
004973.OF,长城收益宝B,货币市场型,,货币型,契约型开放式,O
004986.OF,鹏华策略回报,混合型,,灵活配置型,契约型开放式,O
004972.OF,长城收益宝A,货币市场型,,货币型,契约型开放式,O
163411.OF,兴全精选,混合型,,混合型,契约型开放式,O
004680.OF,前海开源裕瑞A,混合型,,混合型,契约型开放式,O
004902.OF,富国丰利增强,债券型,,债券型,契约型开放式,O
005065.OF,中金现金管家C,货币市场型,,货币型,契约型开放式,O
001704.OF,国投瑞银进宝,混合型,,灵活配置型,契约型开放式,O
167601.OF,国金沪深300指数增强A,股票型,,增强指数型,契约型开放式,O
004997.OF,广发高端制造A,股票型,,股票型,契约型开放式,O
004553.OF,中信建投凤凰B,货币市场型,,货币型,契约型开放式,O
005118.OF,金信价值精选C,混合型,,灵活配置型,契约型开放式,O
005117.OF,金信价值精选A,混合型,,灵活配置型,契约型开放式,O
005005.OF,中金瑞安A,混合型,,混合型,契约型开放式,O
005006.OF,中金瑞安C,混合型,,混合型,契约型开放式,O
550015.OF,中信保诚至远动力A,混合型,,灵活配置型,契约型开放式,O
550016.OF,中信保诚至远动力C,混合型,,灵活配置型,契约型开放式,O
004919.OF,兴全兴泰定期开放,债券型,,债券型,契约型开放式,O
004101.OF,国泰民安增益A,债券型,,债券型,契约型开放式,O
004966.OF,泓德致远C,混合型,,混合型,契约型开放式,O
004965.OF,泓德致远A,混合型,,混合型,契约型开放式,O
004479.OF,博时富和纯债,债券型,,债券型,契约型开放式,O
004945.OF,长信中证500指数增强A,股票型,,增强指数型,契约型开放式,O
000516.OF,富国祥利一年期A,债券型,,债券型,契约型开放式,O
000517.OF,富国祥利一年期C,债券型,,债券型,契约型开放式,O
004025.OF,融通收益增强A,债券型,,债券型,契约型开放式,O
004026.OF,融通收益增强C,债券型,,债券型,契约型开放式,O
004889.OF,财通资管鑫逸C,混合型,,混合型,契约型开放式,O
004888.OF,财通资管鑫逸A,混合型,,混合型,契约型开放式,O
004859.OF,泰康年年红一年定开,债券型,,债券型,契约型开放式,O
004958.OF,圆信永丰优享生活,混合型,,灵活配置型,契约型开放式,O
004128.OF,前海联合泳隆A,混合型,,灵活配置型,契约型开放式,O
005008.OF,东方红汇阳Z,债券型,,债券型,契约型开放式,O
001780.OF,诺安改革趋势,混合型,,灵活配置型,契约型开放式,O
004933.OF,招商丰拓C,混合型,,灵活配置型,契约型开放式,O
004932.OF,招商丰拓A,混合型,,灵活配置型,契约型开放式,O
005098.OF,易方达龙宝C,货币市场型,,货币型,契约型开放式,O
005125.OF,华宝标普中国A股红利机会C,股票型,,被动指数型,契约型开放式,O
673110.OF,西部利得新润A,混合型,,灵活配置型,契约型开放式,O
004868.OF,交银股息优化,混合型,,混合型,契约型开放式,O
005057.OF,东方红货币B,货币市场型,,货币型,契约型开放式,O
512200.SH,房地产ETF,股票型,20170925,被动指数型,契约型开放式,E
005056.OF,东方红货币A,货币市场型,,货币型,契约型开放式,O
005058.OF,东方红货币E,货币市场型,,货币型,契约型开放式,O
004643.OF,南方中证全指房地产ETF联接C,股票型,,被动指数型,契约型开放式,O
004642.OF,南方中证全指房地产ETF联接A,股票型,,被动指数型,契约型开放式,O
003071.OF,国联睿祥A,债券型,,债券型,契约型开放式,O
003072.OF,国联睿祥C,债券型,,债券型,契约型开放式,O
004948.OF,鑫元鑫趋势C,混合型,,灵活配置型,契约型开放式,O
004944.OF,鑫元鑫趋势A,混合型,,灵活配置型,契约型开放式,O
002181.OF,华安大安全A,混合型,,灵活配置型,契约型开放式,O
004689.OF,博时丰庆纯债,债券型,,债券型,契约型开放式,O
001382.OF,易方达国企改革,混合型,,混合型,契约型开放式,O
004916.OF,嘉实新添丰定开,混合型,,混合型,契约型开放式,O
005070.OF,长江乐丰纯债定期开放,债券型,,债券型,契约型开放式,O
004773.OF,国寿安保稳泰C,混合型,,混合型,契约型开放式,O
004772.OF,国寿安保稳泰A,混合型,,混合型,契约型开放式,O
004821.OF,国寿安保安吉纯债半年,债券型,,债券型,契约型开放式,O
005107.OF,广发添利B,货币市场型,,货币型,契约型开放式,O
003869.OF,长信稳势纯债,债券型,,债券型,契约型开放式,O
004682.OF,万家安弘C,债券型,,债券型,契约型开放式,O
004681.OF,万家安弘A,债券型,,债券型,契约型开放式,O
003291.OF,信澳健康中国A,混合型,,灵活配置型,契约型开放式,O
004780.OF,招商招利一年,债券型,,债券型,契约型开放式,O
004845.OF,南华瑞盈A,混合型,,混合型,契约型开放式,O
004846.OF,南华瑞盈C,混合型,,混合型,契约型开放式,O
005092.OF,广发货币C,货币市场型,,货币型,契约型开放式,O
004745.OF,长盛创新驱动A,混合型,,灵活配置型,契约型开放式,O
004905.OF,华泰柏瑞生物医药A,混合型,,灵活配置型,契约型开放式,O
005068.OF,长信富海纯债一年A,债券型,,债券型,契约型开放式,O
004878.OF,汇添富全球医疗美元现汇,混合型,,混合型,契约型开放式,O
004877.OF,汇添富全球医疗人民币,混合型,,混合型,契约型开放式,O
004879.OF,汇添富全球医疗美元现钞,混合型,,混合型,契约型开放式,O
005025.OF,交银丰盈收益C,债券型,,债券型,契约型开放式,O
005020.OF,中信保诚智惠金A,货币市场型,,货币型,契约型开放式,O
004770.OF,海富通添益货币A,货币市场型,,货币型,契约型开放式,O
004771.OF,海富通添益货币B,货币市场型,,货币型,契约型开放式,O
004603.OF,前海开源润和C,债券型,,债券型,契约型开放式,O
004602.OF,前海开源润和A,债券型,,债券型,契约型开放式,O
511670.SH,华泰天天金ETF,货币市场型,20170828,货币型,契约型开放式,E
004904.OF,人保货币B,货币市场型,,货币型,契约型开放式,O
004903.OF,人保货币A,货币市场型,,货币型,契约型开放式,O
004640.OF,华夏节能环保A,股票型,,股票型,契约型开放式,O
501038.SH,银华明择,混合型,20171124,混合型,契约型开放式,E
004749.OF,华泰紫金天天金B,货币市场型,,货币型,契约型开放式,O
160924.SZ,恒生指数LOF,股票型,20170828,被动指数型,契约型开放式,E
501036.SH,中证500LOF,股票型,20171009,被动指数型,契约型开放式,E
501037.SH,中证500LOFC,股票型,20171009,被动指数型,契约型开放式,E
004851.OF,广发医疗保健A,股票型,,股票型,契约型开放式,O
004978.OF,富国聚利纯债三个月,债券型,,债券型,契约型开放式,O
004984.OF,鹏扬现金通利B,货币市场型,,货币型,契约型开放式,O
004983.OF,鹏扬现金通利A,货币市场型,,货币型,契约型开放式,O
004808.OF,中银证券安弘C,债券型,,债券型,契约型开放式,O
004971.OF,南方天天宝B,货币市场型,,货币型,契约型开放式,O
004807.OF,中银证券安弘A,债券型,,债券型,契约型开放式,O
004970.OF,南方天天宝A,货币市场型,,货币型,契约型开放式,O
004747.OF,富国新优享C,混合型,,灵活配置型,契约型开放式,O
004737.OF,富国新优享A,混合型,,灵活配置型,契约型开放式,O
004987.OF,诺德新享,混合型,,灵活配置型,契约型开放式,O
003927.OF,国联恒信纯债C,债券型,,债券型,契约型开放式,O
004908.OF,长安泓沣中短债C,债券型,,债券型,契约型开放式,O
004907.OF,长安泓沣中短债A,债券型,,债券型,契约型开放式,O
003926.OF,国联恒信纯债A,债券型,,债券型,契约型开放式,O
004729.OF,中欧瑾泰C,债券型,,债券型,契约型开放式,O
004677.OF,博时战略新兴产业,混合型,,灵活配置型,契约型开放式,O
004728.OF,中欧瑾泰A,债券型,,债券型,契约型开放式,O
164205.OF,天弘文化新兴产业A,股票型,,股票型,契约型开放式,O
180028.OF,银华永祥,混合型,,灵活配置型,契约型开放式,O
511260.SH,十年国债ETF,债券型,20170824,被动指数型,契约型开放式,E
002406.OF,光大中高等级C,债券型,,债券型,契约型开放式,O
002405.OF,光大中高等级A,债券型,,债券型,契约型开放式,O
002620.OF,中邮未来新蓝筹,混合型,,灵活配置型,契约型开放式,O
004641.OF,万家量化睿选A,混合型,,灵活配置型,契约型开放式,O
511620.SH,货币基金ETF,货币市场型,20170907,货币型,契约型开放式,E
004967.OF,红土创新货币A,货币市场型,,货币型,契约型开放式,O
004186.OF,江信增利B,货币市场型,,货币型,契约型开放式,O
004185.OF,江信增利A,货币市场型,,货币型,契约型开放式,O
004706.OF,南方祥元C,债券型,,债券型,契约型开放式,O
004705.OF,南方祥元A,债券型,,债券型,契约型开放式,O
004968.OF,红土创新货币B,货币市场型,,货币型,契约型开放式,O
512400.SH,有色金属ETF,股票型,20170901,被动指数型,契约型开放式,E
004702.OF,南方金融主题A,混合型,,灵活配置型,契约型开放式,O
004985.OF,博时合晶货币B,货币市场型,,货币型,契约型开放式,O
004857.OF,广发中证全指建筑材料C,股票型,,被动指数型,契约型开放式,O
004856.OF,广发中证全指建筑材料A,股票型,,被动指数型,契约型开放式,O
004885.OF,长信先优A,债券型,,债券型,契约型开放式,O
004406.OF,国寿安保稳寿C,混合型,,混合型,契约型开放式,O
004405.OF,国寿安保稳寿A,混合型,,混合型,契约型开放式,O
004549.OF,富安达消费主题,混合型,,灵活配置型,契约型开放式,O
001790.OF,国泰智能汽车A,股票型,,股票型,契约型开放式,O
004849.OF,中信保诚货币E,货币市场型,,货币型,契约型开放式,O
004041.OF,金鹰医疗健康产业C,股票型,,股票型,契约型开放式,O
004040.OF,金鹰医疗健康产业A,股票型,,股票型,契约型开放式,O
003761.OF,国泰中证500指数增强C,股票型,,增强指数型,契约型开放式,O
003760.OF,国泰中证500指数增强A,股票型,,增强指数型,契约型开放式,O
004855.OF,广发中证全指汽车C,股票型,,被动指数型,契约型开放式,O
004854.OF,广发中证全指汽车A,股票型,,被动指数型,契约型开放式,O
004740.OF,中欧瑞丰C,混合型,,灵活配置型,契约型开放式,O
166023.SZ,中欧瑞丰LOF,混合型,20170915,灵活配置型,契约型开放式,E
004717.OF,万家天添宝货币A,货币市场型,,货币型,契约型开放式,O
519138.OF,海富通瑞祥一年定开,债券型,,债券型,契约型开放式,O
519137.OF,海富通瑞福A,债券型,,债券型,契约型开放式,O
004718.OF,万家天添宝货币B,货币市场型,,货币型,契约型开放式,O
512570.SH,证券ETF易方达,股票型,20170811,被动指数型,契约型开放式,E
150968.OF,银河研究精选A,混合型,,混合型,契约型开放式,O
004910.OF,中加颐享纯债A,债券型,,债券型,契约型开放式,O
004898.OF,长安泓源纯债C,债券型,,债券型,契约型开放式,O
004897.OF,长安泓源纯债A,债券型,,债券型,契约型开放式,O
004869.OF,国联日日盈B,货币市场型,,货币型,契约型开放式,O
004787.OF,渤海汇金汇添金B,货币市场型,,货币型,契约型开放式,O
004786.OF,渤海汇金汇添金A,货币市场型,,货币型,契约型开放式,O
004920.OF,富国泓利纯债A,债券型,,债券型,契约型开放式,O
004774.OF,汇添富添福吉祥,混合型,,混合型,契约型开放式,O
004811.OF,万家现金宝B,货币市场型,,货币型,契约型开放式,O
161038.SZ,成长LOF,混合型,20170818,混合型,契约型开放式,E
501302.SH,恒生指数基金LOF,股票型,20170815,被动指数型,契约型开放式,E
004912.OF,中加纯债定期开放C,债券型,,债券型,契约型开放式,O
004911.OF,中加纯债定期开放A,债券型,,债券型,契约型开放式,O
004521.OF,安信工业4.0沪港深A,混合型,,灵活配置型,契约型开放式,O
004865.OF,格林日鑫月熠A,货币市场型,,货币型,契约型开放式,O
004522.OF,安信工业4.0沪港深C,混合型,,灵活配置型,契约型开放式,O
004858.OF,长信量化多策略C,股票型,,股票型,契约型开放式,O
004866.OF,格林日鑫月熠B,货币市场型,,货币型,契约型开放式,O
512800.SH,银行ETF,股票型,20170803,被动指数型,契约型开放式,E
004683.OF,建信高端医疗A,股票型,,股票型,契约型开放式,O
202212.OF,南方平衡配置,混合型,,平衡型,契约型开放式,O
512560.SH,军工ETF易方达,股票型,20170728,被动指数型,契约型开放式,E
004202.OF,华夏睿磐泰兴A,混合型,,混合型,契约型开放式,O
004825.OF,平安惠泽,债券型,,债券型,契约型开放式,O
004896.OF,鹏华兴鑫宝A,货币市场型,,货币型,契约型开放式,O
004648.OF,南方安睿,混合型,,混合型,契约型开放式,O
004938.OF,中欧滚钱宝B,货币市场型,,货币型,契约型开放式,O
004939.OF,中欧滚钱宝C,货币市场型,,货币型,契约型开放式,O
004716.OF,中信保诚量化阿尔法A,股票型,,股票型,契约型开放式,O
004796.OF,广发钱袋子E,货币市场型,,货币型,契约型开放式,O
004476.OF,景顺长城沪港深领先科技,股票型,,股票型,契约型开放式,O
004616.OF,中欧电子信息产业A,股票型,,股票型,契约型开放式,O
004876.OF,融通深证100C,股票型,,被动指数型,契约型开放式,O
004875.OF,融通深证成指C,股票型,,被动指数型,契约型开放式,O
004870.OF,融通创业板指数增强C,股票型,,增强指数型,契约型开放式,O
004874.OF,融通巨潮100C,股票型,,增强指数型,契约型开放式,O
004666.OF,长城久嘉创新成长A,混合型,,灵活配置型,契约型开放式,O
003696.OF,国泰润鑫定期开放,债券型,,债券型,契约型开放式,O
004698.OF,博时军工主题A,股票型,,股票型,契约型开放式,O
003516.OF,国泰融安多策略A,混合型,,灵活配置型,契约型开放式,O
002496.OF,前海开源量化优选C,混合型,,灵活配置型,契约型开放式,O
002495.OF,前海开源量化优选A,混合型,,灵活配置型,契约型开放式,O
512550.SH,A50ETF基金,股票型,20170807,被动指数型,契约型开放式,E
004496.OF,前海开源多元策略A,混合型,,灵活配置型,契约型开放式,O
004497.OF,前海开源多元策略C,混合型,,灵活配置型,契约型开放式,O
004598.OF,南方中证银行ETF联接C,股票型,,被动指数型,契约型开放式,O
150988.OF,银河钱包货币A,货币市场型,,货币型,契约型开放式,O
150998.OF,银河钱包货币B,货币市场型,,货币型,契约型开放式,O
004597.OF,南方中证银行ETF联接A,股票型,,被动指数型,契约型开放式,O
161715.SZ,大宗商品LOF,股票型,20170714,被动指数型,契约型开放式,E
004488.OF,嘉实富时中国A50ETF联接A,股票型,,被动指数型,契约型开放式,O
004736.OF,富国鼎利三个月定开债,债券型,,债券型,契约型开放式,O
004352.OF,北信瑞丰研究精选,股票型,,股票型,契约型开放式,O
512700.SH,银行ETF基金,股票型,20170726,被动指数型,契约型开放式,E
004265.OF,金鹰民丰回报,混合型,,混合型,契约型开放式,O
004601.OF,博时富腾纯债A,债券型,,债券型,契约型开放式,O
001596.OF,中信保诚新泽回报A,混合型,,灵活配置型,契约型开放式,O
002177.OF,中信保诚新泽回报B,混合型,,灵活配置型,契约型开放式,O
002425.OF,金鹰元禧C,混合型,,混合型,契约型开放式,O
210006.OF,金鹰元禧A,混合型,,混合型,契约型开放式,O
004841.OF,博时合惠A,货币市场型,,货币型,契约型开放式,O
001818.OF,易方达瑞兴E,混合型,,灵活配置型,契约型开放式,O
001817.OF,易方达瑞兴I,混合型,,灵活配置型,契约型开放式,O
168501.OF,北信瑞丰产业升级,混合型,,混合型,契约型开放式,O
003722.OF,易方达纳斯达克100ETF联接美元现汇A,股票型,,被动指数型,契约型开放式,O
004722.OF,中银丰和定期开放,债券型,,债券型,契约型开放式,O
161130.SZ,纳斯达克100LOF,股票型,20170714,被动指数型,契约型开放式,E
320015.OF,诺安行业轮动A,混合型,,混合型,契约型开放式,O
004656.OF,汇添富鑫汇C,债券型,,债券型,契约型开放式,O
004655.OF,汇添富鑫汇A,债券型,,债券型,契约型开放式,O
001807.OF,易方达瑞智E,混合型,,灵活配置型,契约型开放式,O
001806.OF,易方达瑞智I,混合型,,灵活配置型,契约型开放式,O
003656.OF,民生加银鑫元纯债A,债券型,,债券型,契约型开放式,O
001576.OF,国泰智能装备A,股票型,,股票型,契约型开放式,O
003657.OF,民生加银鑫元纯债C,债券型,,债券型,契约型开放式,O
004694.OF,天弘策略精选A,混合型,,灵活配置型,契约型开放式,O
004748.OF,天弘策略精选C,混合型,,灵活配置型,契约型开放式,O
001966.OF,圆信永丰兴源C,混合型,,灵活配置型,契约型开放式,O
001965.OF,圆信永丰兴源A,混合型,,灵活配置型,契约型开放式,O
002861.OF,工银智能制造,股票型,,股票型,契约型开放式,O
004486.OF,嘉实稳怡,债券型,,债券型,契约型开放式,O
004723.OF,中银丰实定期开放,债券型,,债券型,契约型开放式,O
673120.OF,西部利得新富A,混合型,,灵活配置型,契约型开放式,O
165531.OF,中信保诚多策略A,混合型,,灵活配置型,契约型开放式,O
001732.OF,广发百发大数据策略价值E,混合型,,灵活配置型,契约型开放式,O
001731.OF,广发百发大数据策略价值A,混合型,,灵活配置型,契约型开放式,O
000792.OF,招商定期宝六个月,债券型,,债券型,契约型开放式,O
004776.OF,鹏华金元宝,货币市场型,,货币型,契约型开放式,O
003193.OF,创金合信尊智纯债A,债券型,,债券型,契约型开放式,O
001579.OF,国泰大农业A,股票型,,股票型,契约型开放式,O
004456.OF,兴银消费新趋势A,混合型,,灵活配置型,契约型开放式,O
004614.OF,鹏扬利泽A,债券型,,债券型,契约型开放式,O
004615.OF,鹏扬利泽C,债券型,,债券型,契约型开放式,O
004340.OF,泰康兴泰回报沪港深A,混合型,,混合型,契约型开放式,O
004544.OF,嘉实稳华纯债A,债券型,,债券型,契约型开放式,O
004517.OF,南方安康,混合型,,混合型,契约型开放式,O
002298.OF,招商招福宝A,货币市场型,,货币型,契约型开放式,O
002299.OF,招商招福宝B,货币市场型,,货币型,契约型开放式,O
160643.SZ,空天军工LOF,股票型,20170620,被动指数型,契约型开放式,E
004629.OF,国寿安保安瑞纯债,债券型,,债券型,契约型开放式,O
001266.OF,国投瑞银招财A,混合型,,灵活配置型,契约型开放式,O
004183.OF,富国产业升级A,混合型,,混合型,契约型开放式,O
004119.OF,广发创新驱动,混合型,,灵活配置型,契约型开放式,O
001532.OF,华安文体健康主题A,混合型,,灵活配置型,契约型开放式,O
004223.OF,金信多策略精选A,混合型,,灵活配置型,契约型开放式,O
004498.OF,鹏华丰源,债券型,,债券型,契约型开放式,O
001707.OF,诺安高端制造A,股票型,,股票型,契约型开放式,O
001656.OF,农银汇理中国优势,混合型,,灵活配置型,契约型开放式,O
004684.OF,鹏华盈余宝A,货币市场型,,货币型,契约型开放式,O
004701.OF,鹏华盈余宝B,货币市场型,,货币型,契约型开放式,O
003834.OF,华夏能源革新A,股票型,,股票型,契约型开放式,O
004634.OF,前海联合泳涛A,混合型,,灵活配置型,契约型开放式,O
004465.OF,万家玖盛9个月C,债券型,,债券型,契约型开放式,O
004464.OF,万家玖盛9个月A,债券型,,债券型,契约型开放式,O
003518.OF,万家鑫瑞A,债券型,,债券型,契约型开放式,O
003519.OF,万家鑫瑞E,债券型,,债券型,契约型开放式,O
004389.OF,大成惠明A,债券型,,债券型,契约型开放式,O
004746.OF,易方达上证50增强C,股票型,,增强指数型,契约型开放式,O
004156.OF,中信保诚至泰中短债C,债券型,,债券型,契约型开放式,O
004155.OF,中信保诚至泰中短债A,债券型,,债券型,契约型开放式,O
004505.OF,博时新兴消费主题A,混合型,,混合型,契约型开放式,O
004743.OF,易方达上证中盘ETF联接C,股票型,,被动指数型,契约型开放式,O
004533.OF,民生加银港股通高股息C,股票型,,被动指数型,契约型开放式,O
004532.OF,民生加银港股通高股息A,股票型,,被动指数型,契约型开放式,O
002319.OF,大成一带一路A,混合型,,灵活配置型,契约型开放式,O
004427.OF,交银增利增强A,债券型,,债券型,契约型开放式,O
004428.OF,交银增利增强C,债券型,,债券型,契约型开放式,O
004744.OF,易方达创业板ETF联接C,股票型,,被动指数型,契约型开放式,O
004351.OF,汇丰晋信珠三角区域,混合型,,混合型,契约型开放式,O
004742.OF,易方达深证100ETF联接C,股票型,,被动指数型,契约型开放式,O
004585.OF,鹏扬汇利A,债券型,,债券型,契约型开放式,O
004586.OF,鹏扬汇利C,债券型,,债券型,契约型开放式,O
003459.OF,嘉实稳宏C,债券型,,债券型,契约型开放式,O
003458.OF,嘉实稳宏A,债券型,,债券型,契约型开放式,O
001856.OF,易方达环保主题A,混合型,,灵活配置型,契约型开放式,O
001879.OF,长城创业板指数增强A,股票型,,增强指数型,契约型开放式,O
004604.OF,富国新活力A,混合型,,灵活配置型,契约型开放式,O
004605.OF,富国新活力C,混合型,,灵活配置型,契约型开放式,O
004050.OF,华夏新锦升A,混合型,,灵活配置型,契约型开放式,O
003994.OF,华富货币B,货币市场型,,货币型,契约型开放式,O
160324.SZ,华夏磐晟LOF,混合型,20170808,灵活配置型,契约型开放式,E
004051.OF,华夏新锦升C,混合型,,灵活配置型,契约型开放式,O
004502.OF,中银如意宝A,货币市场型,,货币型,契约型开放式,O
003765.OF,广发创业板ETF联接A,股票型,,被动指数型,契约型开放式,O
003766.OF,广发创业板ETF联接C,股票型,,被动指数型,契约型开放式,O
004699.OF,前海联合汇盈货币A,货币市场型,,货币型,契约型开放式,O
004700.OF,前海联合汇盈货币B,货币市场型,,货币型,契约型开放式,O
004503.OF,鹏华永泰18个月,债券型,,债券型,契约型开放式,O
