ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,name
003131.OF,20240719,20240630,600519.SH,2054346.0,1400.0,3.6,0.0,国寿安保强国智造
020352.OF,20240719,20240630,600519.SH,12926238.51,8809.0,3.53,0.0,国富沪深300指数增强C
450008.OF,20240719,20240630,600519.SH,12926238.51,8809.0,3.53,0.0,国富沪深300指数增强A
010073.OF,20240719,20240630,600519.SH,29347800.0,20000.0,7.54,0.0,方正富邦策略精选C
010072.OF,20240719,20240630,600519.SH,29347800.0,20000.0,7.54,0.0,方正富邦策略精选A
012711.OF,20240719,20240630,600519.SH,76114986.69,51871.0,9.66,0.0,前海开源沪港深蓝筹C
001837.OF,20240719,20240630,600519.SH,76114986.69,51871.0,9.66,0.0,前海开源沪港深蓝筹A
013713.OF,20240719,20240630,600519.SH,733695.0,500.0,4.28,0.0,方正富邦鑫益一年定开C
011564.OF,20240719,20240630,600519.SH,9097818.0,6200.0,12.02,0.0,淳厚利加C
011563.OF,20240719,20240630,600519.SH,9097818.0,6200.0,12.02,0.0,淳厚利加A
010205.OF,20240719,20240630,600519.SH,3668475.0,2500.0,5.06,0.0,国寿安保裕安A
010206.OF,20240719,20240630,600519.SH,3668475.0,2500.0,5.06,0.0,国寿安保裕安C
860006.OF,20240719,20240630,600519.SH,1907607.0,1300.0,2.42,0.0,光大阳光优选一年持有A
860056.OF,20240719,20240630,600519.SH,1907607.0,1300.0,2.42,0.0,光大阳光优选一年持有C
860055.OF,20240719,20240630,600519.SH,1907607.0,1300.0,2.42,0.0,光大阳光优选一年持有B
010878.OF,20240719,20240630,600519.SH,2934780.0,2000.0,8.15,0.0,诺德优势产业
012036.OF,20240719,20240630,600519.SH,3374997.0,2300.0,4.03,0.0,诺德兴远优选一年持有
519002.OF,20240719,20240630,600519.SH,170402131.14,116126.0,4.61,0.01,华安安信消费服务A
015741.OF,20240719,20240630,600519.SH,1027173.0,700.0,10.24,0.0,东财品质生活优选A
015062.OF,20240719,20240630,600519.SH,2934780.0,2000.0,2.05,0.0,中信建投沪深300指数增强C
015061.OF,20240719,20240630,600519.SH,2934780.0,2000.0,2.05,0.0,中信建投沪深300指数增强A
016460.OF,20240719,20240630,600519.SH,2201085.0,1500.0,2.69,0.0,兴证全球优选平衡三个月持有C
020033.OF,20240719,20240630,600519.SH,293478.0,200.0,4.25,0.0,国泰民安增利A
020034.OF,20240719,20240630,600519.SH,293478.0,200.0,4.25,0.0,国泰民安增利C
257050.OF,20240719,20240630,600519.SH,2054346.0,1400.0,4.06,0.0,国联安主题驱动
012255.OF,20240719,20240630,600519.SH,85766010.72,58448.0,6.78,0.0,富国高质量
001445.OF,20240719,20240630,600519.SH,30367636.05,20695.0,8.04,0.0,华安国企改革A
001626.OF,20240719,20240630,600519.SH,7336950.0,5000.0,6.99,0.0,国泰央企改革A
018736.OF,20240719,20240630,600519.SH,586956.0,400.0,15.8,0.0,景顺长城景颐裕利A
018737.OF,20240719,20240630,600519.SH,586956.0,400.0,15.8,0.0,景顺长城景颐裕利C
004934.OF,20240719,20240630,600519.SH,13940205.0,9500.0,8.01,0.0,圆信永丰消费升级
004274.OF,20240719,20240630,600519.SH,733695.0,500.0,4.6,0.0,浦银安盛安恒回报A
004275.OF,20240719,20240630,600519.SH,733695.0,500.0,4.6,0.0,浦银安盛安恒回报C
011991.OF,20240719,20240630,600519.SH,2641302.0,1800.0,8.89,0.0,汇安泓利一年持有A
011992.OF,20240719,20240630,600519.SH,2641302.0,1800.0,8.89,0.0,汇安泓利一年持有C
014955.OF,20240719,20240630,600519.SH,440217.0,300.0,7.81,0.0,国联安添益增长A
014956.OF,20240719,20240630,600519.SH,440217.0,300.0,7.81,0.0,国联安添益增长C
014385.OF,20240719,20240630,600519.SH,293478.0,200.0,3.48,0.0,华富安业一年持有A
015539.OF,20240719,20240630,600519.SH,2788041.0,1900.0,8.0,0.0,富国元利A
015540.OF,20240719,20240630,600519.SH,2788041.0,1900.0,8.0,0.0,富国元利C
005164.OF,20240719,20240630,600519.SH,9097818.0,6200.0,6.46,0.0,富荣福锦A
005165.OF,20240719,20240630,600519.SH,9097818.0,6200.0,6.46,0.0,富荣福锦C
000199.OF,20240719,20240630,600519.SH,4386028.71,2989.0,2.05,0.0,国泰量化策略收益A
017773.OF,20240719,20240630,600519.SH,61058097.9,41610.0,10.26,0.0,大成消费主题C
020217.OF,20240719,20240630,600519.SH,4402170.0,3000.0,11.7,0.0,金鹰多元策略C
009611.OF,20240719,20240630,600519.SH,12472815.0,8500.0,9.85,0.0,兴全汇享一年持有A
009612.OF,20240719,20240630,600519.SH,12472815.0,8500.0,9.85,0.0,兴全汇享一年持有C
016551.OF,20240719,20240630,600519.SH,946466.55,645.0,5.32,0.0,诺德策略回报A
016552.OF,20240719,20240630,600519.SH,946466.55,645.0,5.32,0.0,诺德策略回报C
013686.OF,20240719,20240630,600519.SH,170402131.14,116126.0,4.61,0.01,华安安信消费服务C
040004.OF,20240719,20240630,600519.SH,73749554.01,50259.0,7.54,0.0,华安宝利配置
008174.OF,20240719,20240630,600519.SH,22010850.0,15000.0,7.12,0.0,国泰蓝筹精选A
008175.OF,20240719,20240630,600519.SH,22010850.0,15000.0,7.12,0.0,国泰蓝筹精选C
004084.OF,20240719,20240630,600519.SH,10711947.0,7300.0,14.01,0.0,国联安鑫隆C
004083.OF,20240719,20240630,600519.SH,10711947.0,7300.0,14.01,0.0,国联安鑫隆A
004132.OF,20240719,20240630,600519.SH,440217.0,300.0,4.85,0.0,国联安鑫发C
004131.OF,20240719,20240630,600519.SH,440217.0,300.0,4.85,0.0,国联安鑫发A
002967.OF,20240719,20240630,600519.SH,18533135.7,12630.0,10.82,0.0,浙商大数据智选消费A
003548.OF,20240719,20240630,600519.SH,45951317.85,31315.0,4.78,0.0,宏利沪深300指数增强C
004129.OF,20240719,20240630,600519.SH,3961953.0,2700.0,5.14,0.0,国联安鑫汇A
004130.OF,20240719,20240630,600519.SH,3961953.0,2700.0,5.14,0.0,国联安鑫汇C
019210.OF,20240719,20240630,600519.SH,22085686.89,15051.0,3.55,0.0,浦银安盛沪深300指数增强C
519116.OF,20240719,20240630,600519.SH,22085686.89,15051.0,3.55,0.0,浦银安盛沪深300指数增强A
003884.OF,20240719,20240630,600519.SH,9978252.0,6800.0,6.43,0.0,汇安沪深300指数增强A
003885.OF,20240719,20240630,600519.SH,9978252.0,6800.0,6.43,0.0,汇安沪深300指数增强C
005443.OF,20240719,20240630,600519.SH,36241598.22,24698.0,2.74,0.0,国金量化多策略A
020004.OF,20240719,20240630,600519.SH,293478.0,200.0,3.68,0.0,中欧臻选成长A
020013.OF,20240719,20240630,600519.SH,293478.0,200.0,3.68,0.0,中欧臻选成长C
009564.OF,20240719,20240630,600519.SH,36684750.0,25000.0,8.6,0.0,汇安消费龙头A
009565.OF,20240719,20240630,600519.SH,36684750.0,25000.0,8.6,0.0,汇安消费龙头C
009954.OF,20240719,20240630,600519.SH,2641302.0,1800.0,9.89,0.0,北信瑞丰优选成长
005970.OF,20240719,20240630,600519.SH,12913032.0,8800.0,9.79,0.0,国泰消费优选
016290.OF,20240719,20240630,600519.SH,30367636.05,20695.0,8.04,0.0,华安国企改革C
002280.OF,20240719,20240630,600519.SH,2934780.0,2000.0,3.99,0.0,华富安享
012654.OF,20240719,20240630,600519.SH,2201085.0,1500.0,2.69,0.0,兴证全球优选平衡三个月持有A
008520.OF,20240719,20240630,600519.SH,9978252.0,6800.0,9.32,0.0,中金中证沪港深消费50C
009420.OF,20240719,20240630,600519.SH,6456516.0,4400.0,24.66,0.0,宝盈祥明一年定开C
009419.OF,20240719,20240630,600519.SH,6456516.0,4400.0,24.66,0.0,宝盈祥明一年定开A
003015.OF,20240719,20240630,600519.SH,34483665.0,23500.0,4.92,0.0,中金沪深300指数增强A
003579.OF,20240719,20240630,600519.SH,34483665.0,23500.0,4.92,0.0,中金沪深300指数增强C
009794.OF,20240719,20240630,600519.SH,11739120.0,8000.0,3.78,0.0,太平智选一年定开
010446.OF,20240719,20240630,600519.SH,53154735.36,36224.0,7.54,0.0,国泰金福三个月定开
010998.OF,20240719,20240630,600519.SH,20402590.56,13904.0,9.92,0.0,博道消费智航A
010539.OF,20240719,20240630,600519.SH,3521736.0,2400.0,11.0,0.0,浙商智多金稳健一年持有A
010540.OF,20240719,20240630,600519.SH,3521736.0,2400.0,11.0,0.0,浙商智多金稳健一年持有C
013210.OF,20240719,20240630,600519.SH,3521736.0,2400.0,2.85,0.0,金鹰大视野C
015012.OF,20240719,20240630,600519.SH,880434.0,600.0,4.91,0.0,浦银安盛安弘回报一年持有A
015013.OF,20240719,20240630,600519.SH,880434.0,600.0,4.91,0.0,浦银安盛安弘回报一年持有C
008303.OF,20240719,20240630,600519.SH,55467342.0,37800.0,10.68,0.0,宝盈龙头优选A
008304.OF,20240719,20240630,600519.SH,55467342.0,37800.0,10.68,0.0,宝盈龙头优选C
010552.OF,20240719,20240630,600519.SH,32825514.3,22370.0,8.38,0.0,浙商智选领航三年持有A
010553.OF,20240719,20240630,600519.SH,32825514.3,22370.0,8.38,0.0,浙商智选领航三年持有C
010817.OF,20240719,20240630,600519.SH,440217.0,300.0,5.35,0.0,国联安鑫稳3个月持有A
010818.OF,20240719,20240630,600519.SH,440217.0,300.0,5.35,0.0,国联安鑫稳3个月持有C
012167.OF,20240719,20240630,600519.SH,1760868.0,1200.0,6.04,0.0,浦银安盛颐享稳健养老目标一年持有A
253060.OF,20240719,20240630,600519.SH,146739.0,100.0,4.45,0.0,国联安信心增长A
253061.OF,20240719,20240630,600519.SH,146739.0,100.0,4.45,0.0,国联安信心增长B
009134.OF,20240719,20240630,600519.SH,586956.0,400.0,7.24,0.0,汇安嘉利C
009133.OF,20240719,20240630,600519.SH,586956.0,400.0,7.24,0.0,汇安嘉利A
006547.OF,20240719,20240630,600519.SH,1467390.0,1000.0,4.88,0.0,红塔红土盛弘A
006548.OF,20240719,20240630,600519.SH,1467390.0,1000.0,4.88,0.0,红塔红土盛弘C
008251.OF,20240719,20240630,600519.SH,1956030.87,1333.0,5.17,0.0,汇安宜创量化精选A
008252.OF,20240719,20240630,600519.SH,1956030.87,1333.0,5.17,0.0,汇安宜创量化精选C
013209.OF,20240719,20240630,600519.SH,3521736.0,2400.0,2.85,0.0,金鹰大视野A
003685.OF,20240719,20240630,600519.SH,1467390.0,1000.0,12.27,0.0,汇安丰融C
003684.OF,20240719,20240630,600519.SH,1467390.0,1000.0,12.27,0.0,汇安丰融A
007580.OF,20240719,20240630,600519.SH,14086944.0,9600.0,8.98,0.0,宝盈中证100指数增强C
013231.OF,20240719,20240630,600519.SH,2347824.0,1600.0,7.46,0.0,浙商智多盈A
013232.OF,20240719,20240630,600519.SH,2347824.0,1600.0,7.46,0.0,浙商智多盈C
014053.OF,20240719,20240630,600519.SH,1760868.0,1200.0,4.35,0.0,太平睿庆A
009965.OF,20240719,20240630,600519.SH,7923906.0,5400.0,14.13,0.0,宝盈祥琪A
009966.OF,20240719,20240630,600519.SH,7923906.0,5400.0,14.13,0.0,宝盈祥琪C
013291.OF,20240719,20240630,600519.SH,513761119.41,350119.0,4.79,0.03,富国沪深300增强C
013422.OF,20240719,20240630,600519.SH,17608680.0,12000.0,4.38,0.0,太平智行三个月定开
014054.OF,20240719,20240630,600519.SH,1760868.0,1200.0,4.35,0.0,太平睿庆C
015105.OF,20240719,20240630,600519.SH,586956.0,400.0,1.31,0.0,博道研究恒选C
015104.OF,20240719,20240630,600519.SH,586956.0,400.0,1.31,0.0,博道研究恒选A
015959.OF,20240719,20240630,600519.SH,13646727.0,9300.0,1.64,0.0,太平嘉和三个月定开
014957.OF,20240719,20240630,600519.SH,9391296.0,6400.0,6.96,0.0,华富消费成长A
014958.OF,20240719,20240630,600519.SH,9391296.0,6400.0,6.96,0.0,华富消费成长C
019584.OF,20240719,20240630,600519.SH,880434.0,600.0,4.09,0.0,富国稳健添辰C
100038.OF,20240719,20240630,600519.SH,513761119.41,350119.0,4.79,0.03,富国沪深300增强A
210007.OF,20240719,20240630,600519.SH,10858686.0,7400.0,17.82,0.0,金鹰技术领先A
050001.OF,20240719,20240630,600519.SH,65592333.0,44700.0,4.72,0.0,博时价值增长
007152.OF,20240719,20240630,600519.SH,3081519.0,2100.0,10.28,0.0,诺德策略精选
014372.OF,20240719,20240630,600519.SH,10384719.03,7077.0,5.28,0.0,浙商沪深300指数增强C
017118.OF,20240719,20240630,600519.SH,733695.0,500.0,4.16,0.0,浦银安盛安荣回报一年持有A
017119.OF,20240719,20240630,600519.SH,733695.0,500.0,4.16,0.0,浦银安盛安荣回报一年持有C
213010.OF,20240719,20240630,600519.SH,14086944.0,9600.0,8.98,0.0,宝盈中证100指数增强A
210004.OF,20240719,20240630,600519.SH,10858686.0,7400.0,2.77,0.0,金鹰稳健成长
166802.OF,20240719,20240630,600519.SH,10384719.03,7077.0,5.28,0.0,浙商沪深300指数增强A
014360.OF,20240719,20240630,600519.SH,733695.0,500.0,5.07,0.0,红塔红土稳健添利A
014361.OF,20240719,20240630,600519.SH,733695.0,500.0,5.07,0.0,红塔红土稳健添利C
015640.OF,20240719,20240630,600519.SH,2347824.0,1600.0,3.06,0.0,金鹰产业整合C
009488.OF,20240719,20240630,600519.SH,2054346.0,1400.0,5.21,0.0,中邮价值精选A
009489.OF,20240719,20240630,600519.SH,2054346.0,1400.0,5.21,0.0,中邮价值精选C
019117.OF,20240719,20240630,600519.SH,7336950.0,5000.0,6.99,0.0,国泰央企改革C
019371.OF,20240719,20240630,600519.SH,5869560.0,4000.0,3.03,0.0,富国远见精选三年定开
019583.OF,20240719,20240630,600519.SH,880434.0,600.0,4.09,0.0,富国稳健添辰A
002196.OF,20240719,20240630,600519.SH,10858686.0,7400.0,17.82,0.0,金鹰技术领先C
006341.OF,20240719,20240630,600519.SH,15994551.0,10900.0,5.0,0.0,中金MSCI中国A股质量A
006342.OF,20240719,20240630,600519.SH,15994551.0,10900.0,5.0,0.0,中金MSCI中国A股质量C
010673.OF,20240719,20240630,600519.SH,57374949.0,39100.0,4.43,0.0,兴全中证800六个月持有指数增强A
010674.OF,20240719,20240630,600519.SH,57374949.0,39100.0,4.43,0.0,兴全中证800六个月持有指数增强C
011336.OF,20240719,20240630,600519.SH,26559759.0,18100.0,7.5,0.0,兴全汇吉一年持有A
011337.OF,20240719,20240630,600519.SH,26559759.0,18100.0,7.5,0.0,兴全汇吉一年持有C
018597.OF,20240719,20240630,600519.SH,2347824.0,1600.0,9.97,0.0,兴证全球招益A
018598.OF,20240719,20240630,600519.SH,2347824.0,1600.0,9.97,0.0,兴证全球招益C
012877.OF,20240719,20240630,600519.SH,3374997.0,2300.0,5.3,0.0,富荣福耀C
012876.OF,20240719,20240630,600519.SH,3374997.0,2300.0,5.3,0.0,富荣福耀A
014813.OF,20240719,20240630,600519.SH,18533135.7,12630.0,10.82,0.0,浙商大数据智选消费C
015549.OF,20240719,20240630,600519.SH,586956.0,400.0,9.07,0.0,金鹰品质消费A
015550.OF,20240719,20240630,600519.SH,586956.0,400.0,9.07,0.0,金鹰品质消费C
014386.OF,20240719,20240630,600519.SH,293478.0,200.0,3.48,0.0,华富安业一年持有C
004952.OF,20240719,20240630,600519.SH,48572076.39,33101.0,9.26,0.0,兴全恒益A
004953.OF,20240719,20240630,600519.SH,48572076.39,33101.0,9.26,0.0,兴全恒益C
014514.OF,20240719,20240630,600519.SH,4886408.7,3330.0,3.72,0.0,金鹰远见优选C
014513.OF,20240719,20240630,600519.SH,4886408.7,3330.0,3.72,0.0,金鹰远见优选A
014804.OF,20240719,20240630,600519.SH,586956.0,400.0,4.72,0.0,汇安添利18个月持有C
014803.OF,20240719,20240630,600519.SH,586956.0,400.0,4.72,0.0,汇安添利18个月持有A
017583.OF,20240719,20240630,600519.SH,293478.0,200.0,2.47,0.0,鑫元恒鑫收益增强D
018695.OF,20240719,20240630,600519.SH,20402590.56,13904.0,9.92,0.0,博道消费智航C
019255.OF,20240719,20240630,600519.SH,8217384.0,5600.0,4.98,0.0,大成内需增长C
019624.OF,20240719,20240630,600519.SH,19222809.0,13100.0,4.11,0.0,泉果嘉源三年持有A
019625.OF,20240719,20240630,600519.SH,19222809.0,13100.0,4.11,0.0,泉果嘉源三年持有C
090015.OF,20240719,20240630,600519.SH,8217384.0,5600.0,4.98,0.0,大成内需增长A
090016.OF,20240719,20240630,600519.SH,61058097.9,41610.0,10.26,0.0,大成消费主题A
015582.OF,20240719,20240630,600519.SH,4386028.71,2989.0,2.05,0.0,国泰量化策略收益C
015742.OF,20240719,20240630,600519.SH,1027173.0,700.0,10.24,0.0,东财品质生活优选C
310328.OF,20240719,20240630,600519.SH,49157565.0,33500.0,3.92,0.0,申万菱信新动力
017321.OF,20240719,20240630,600519.SH,1760868.0,1200.0,6.04,0.0,浦银安盛颐享稳健养老目标一年持有Y
018849.OF,20240719,20240630,600519.SH,293478.0,200.0,2.47,0.0,鑫元恒鑫收益增强E
162213.OF,20240719,20240630,600519.SH,45951317.85,31315.0,4.78,0.0,宏利沪深300指数增强A
000578.OF,20240719,20240630,600519.SH,293478.0,200.0,2.47,0.0,鑫元恒鑫收益增强A
000579.OF,20240719,20240630,600519.SH,293478.0,200.0,2.47,0.0,鑫元恒鑫收益增强C
001366.OF,20240719,20240630,600519.SH,2347824.0,1600.0,3.06,0.0,金鹰产业整合A
960018.OF,20240719,20240630,600519.SH,8217384.0,5600.0,4.98,0.0,大成内需增长H
015784.OF,20240719,20240630,600519.SH,293478.0,200.0,0.08,0.0,中信建投中证1000A
015785.OF,20240719,20240630,600519.SH,293478.0,200.0,0.08,0.0,中信建投中证1000C
002844.OF,20240719,20240630,600519.SH,4402170.0,3000.0,11.7,0.0,金鹰多元策略A
210005.OF,20240719,20240630,600519.SH,14967378.0,10200.0,7.9,0.0,金鹰主题优势
005549.OF,20240719,20240630,600519.SH,8804340.0,6000.0,5.62,0.0,富国成长优选三年定开
017874.OF,20240719,20240630,600519.SH,36241598.22,24698.0,2.74,0.0,国金量化多策略C
008519.OF,20240719,20240630,600519.SH,9978252.0,6800.0,9.32,0.0,中金中证沪港深消费50A
880007.OF,20240821,20240630,600519.SH,1760868.0,1200.0,2.16,0.0,招商资管智远成长A
881007.OF,20240821,20240630,600519.SH,1760868.0,1200.0,2.16,0.0,招商资管智远成长C
519677.OF,20240827,20240630,600519.SH,2788041.0,1900.0,0.91,0.0,银河定投宝
008563.OF,20240827,20240630,600519.SH,1467390.0,1000.0,3.19,0.0,银河臻优稳健配置A
008564.OF,20240827,20240630,600519.SH,1467390.0,1000.0,3.19,0.0,银河臻优稳健配置C
017757.OF,20240827,20240630,600519.SH,4255431.0,2900.0,2.67,0.0,银河新动能C
007203.OF,20240827,20240630,600519.SH,4255431.0,2900.0,2.67,0.0,银河新动能A
016857.OF,20240827,20240630,600519.SH,440217.0,300.0,1.01,0.0,银河景气行业C
016856.OF,20240827,20240630,600519.SH,440217.0,300.0,1.01,0.0,银河景气行业A
519672.OF,20240827,20240630,600519.SH,9538035.0,6500.0,2.83,0.0,银河蓝筹精选A
015669.OF,20240827,20240630,600519.SH,9538035.0,6500.0,2.83,0.0,银河蓝筹精选C
008969.OF,20240827,20240630,600519.SH,7336950.0,5000.0,0.07,0.0,睿远均衡价值三年A
008970.OF,20240827,20240630,600519.SH,7336950.0,5000.0,0.07,0.0,睿远均衡价值三年C
151001.OF,20240827,20240630,600519.SH,8510862.0,5800.0,2.14,0.0,银河稳健
519642.OF,20240827,20240630,600519.SH,2494563.0,1700.0,2.81,0.0,银河大国智造主题A
017760.OF,20240827,20240630,600519.SH,2494563.0,1700.0,2.81,0.0,银河大国智造主题C
150103.OF,20240827,20240630,600519.SH,14673900.0,10000.0,2.46,0.0,银河银泰理财分红
519670.OF,20240827,20240630,600519.SH,18782592.0,12800.0,3.03,0.0,银河行业优选A
015670.OF,20240827,20240630,600519.SH,18782592.0,12800.0,3.03,0.0,银河行业优选C
017758.OF,20240827,20240630,600519.SH,2054346.0,1400.0,3.0,0.0,银河智慧主题C
005211.OF,20240827,20240630,600519.SH,2054346.0,1400.0,3.0,0.0,银河智慧主题A
017759.OF,20240827,20240630,600519.SH,19076070.0,13000.0,3.81,0.0,银河研究精选C
150968.OF,20240827,20240630,600519.SH,19076070.0,13000.0,3.81,0.0,银河研究精选A
018282.OF,20240828,20240630,600519.SH,146739.0,100.0,2.37,0.0,山西证券创新成长C
018281.OF,20240828,20240630,600519.SH,146739.0,100.0,2.37,0.0,山西证券创新成长A
020843.OF,20240828,20240630,600519.SH,7777167.0,5300.0,1.74,0.0,联博智选C
020842.OF,20240828,20240630,600519.SH,7777167.0,5300.0,1.74,0.0,联博智选A
012001.OF,20240828,20240630,600519.SH,5282604.0,3600.0,0.35,0.0,中泰星宇价值成长A
012002.OF,20240828,20240630,600519.SH,5282604.0,3600.0,0.35,0.0,中泰星宇价值成长C
008619.OF,20240829,20240630,600519.SH,4108692.0,2800.0,5.34,0.0,永赢医药健康C
008618.OF,20240829,20240630,600519.SH,4108692.0,2800.0,5.34,0.0,永赢医药健康A
006836.OF,20240829,20240630,600519.SH,1617063.78,1102.0,1.51,0.0,永赢惠泽一年定期开放
007527.OF,20240829,20240630,600519.SH,146739.0,100.0,0.7,0.0,融通量化多策略灵活配置A
007528.OF,20240829,20240630,600519.SH,146739.0,100.0,0.7,0.0,融通量化多策略灵活配置C
002955.OF,20240829,20240630,600519.SH,440217.0,300.0,1.9,0.0,融通新趋势
002573.OF,20240829,20240630,600519.SH,293478.0,200.0,0.75,0.0,建信汇利
010646.OF,20240829,20240630,600519.SH,586956.0,400.0,1.14,0.0,融通价值趋势A
010647.OF,20240829,20240630,600519.SH,586956.0,400.0,1.14,0.0,融通价值趋势C
012406.OF,20240829,20240630,600519.SH,6603255.0,4500.0,0.22,0.0,永赢长远价值A
012407.OF,20240829,20240630,600519.SH,6603255.0,4500.0,0.22,0.0,永赢长远价值C
163302.SZ,20240829,20240630,600519.SH,3228258.0,2200.0,0.88,0.0,大摩资源LOF
017707.OF,20240829,20240630,600519.SH,1100542.5,750.0,0.63,0.0,建信阿尔法一年持有
161601.OF,20240829,20240630,600519.SH,4989126.0,3400.0,0.87,0.0,融通新蓝筹
009891.OF,20240829,20240630,600519.SH,2934780.0,2000.0,1.16,0.0,融通产业趋势臻选A
018495.OF,20240829,20240630,600519.SH,2934780.0,2000.0,1.16,0.0,融通产业趋势臻选C
