ts_code,name,fund_type,list_date,invest_type,type,market
002072.OF,长安鑫利优选C,混合型,,灵活配置型,契约型开放式,O
002049.OF,融通新机遇,混合型,,灵活配置型,契约型开放式,O
001387.OF,国联新经济A,混合型,,灵活配置型,契约型开放式,O
001388.OF,国联新经济C,混合型,,灵活配置型,契约型开放式,O
519022.OF,国泰金泰C,混合型,,灵活配置型,契约型开放式,O
160226.OF,国泰民益C,混合型,,灵活配置型,契约型开放式,O
960016.OF,交银成长H,混合型,,混合型,契约型开放式,O
002010.OF,中欧瑾通C,混合型,,灵活配置型,契约型开放式,O
001585.OF,国投瑞银新活力定开C,混合型,,混合型,契约型开放式,O
001584.OF,国投瑞银新活力定开A,混合型,,混合型,契约型开放式,O
002036.OF,安信优势增长C,混合型,,灵活配置型,契约型开放式,O
002009.OF,中欧瑾通A,混合型,,灵活配置型,契约型开放式,O
002071.OF,长安产业精选C,混合型,,灵活配置型,契约型开放式,O
002055.OF,国泰兴益C,混合型,,灵活配置型,契约型开放式,O
002062.OF,国泰国策驱动C,混合型,,灵活配置型,契约型开放式,O
002059.OF,国泰浓益C,混合型,,灵活配置型,契约型开放式,O
002061.OF,国泰安康定期支付C,混合型,,混合型,契约型开放式,O
519947.OF,长信利保A,债券型,,债券型,契约型开放式,O
002030.OF,中信保诚新选回报B,混合型,,灵活配置型,契约型开放式,O
002063.OF,国泰沪深300指数增强C,股票型,,增强指数型,契约型开放式,O
519646.OF,银河鑫利I,混合型,,灵活配置型,契约型开放式,O
001905.OF,华安安益A,混合型,,灵活配置型,契约型开放式,O
001945.OF,东方红信用债A,债券型,,债券型,契约型开放式,O
001946.OF,东方红信用债C,债券型,,债券型,契约型开放式,O
002112.OF,德邦鑫星价值C,混合型,,灵活配置型,契约型开放式,O
002106.OF,德邦福鑫C,混合型,,灵活配置型,契约型开放式,O
001903.OF,光大欣鑫A,混合型,,灵活配置型,契约型开放式,O
001904.OF,光大欣鑫C,混合型,,灵活配置型,契约型开放式,O
001941.OF,融通通源短融B,债券型,,债券型,契约型开放式,O
002080.OF,前海开源一带一路C,混合型,,灵活配置型,契约型开放式,O
002028.OF,九泰天宝C,混合型,,灵活配置型,契约型开放式,O
001822.OF,华商智能生活A,混合型,,灵活配置型,契约型开放式,O
002060.OF,东方新策略C,混合型,,灵活配置型,契约型开放式,O
002043.OF,天治研究驱动C,混合型,,灵活配置型,契约型开放式,O
001574.OF,中海混改红利主题A,混合型,,灵活配置型,契约型开放式,O
001224.OF,中邮新思路,混合型,,灵活配置型,契约型开放式,O
001914.OF,中信建投聚利A,混合型,,混合型,契约型开放式,O
001705.OF,泓德战略转型,股票型,,股票型,契约型开放式,O
001897.OF,九泰久盛量化先锋A,混合型,,灵活配置型,契约型开放式,O
001893.OF,华宝现金添益B,货币市场型,,货币型,契约型开放式,O
001613.OF,长城久祥A,混合型,,灵活配置型,契约型开放式,O
001961.OF,博时裕荣纯债,债券型,,债券型,契约型开放式,O
001892.OF,长盛新兴成长,混合型,,灵活配置型,契约型开放式,O
001960.OF,兴银瑞益纯债,债券型,,债券型,契约型开放式,O
001821.OF,兴全天添益B,货币市场型,,货币型,契约型开放式,O
001820.OF,兴全天添益A,货币市场型,,货币型,契约型开放式,O
001543.OF,宝盈新锐A,混合型,,灵活配置型,契约型开放式,O
001894.OF,宏利活期友A,货币市场型,,货币型,契约型开放式,O
001895.OF,宏利活期友B,货币市场型,,货币型,契约型开放式,O
001973.OF,光大耀钱包A,货币市场型,,货币型,契约型开放式,O
001938.OF,中欧时代先锋A,股票型,,股票型,契约型开放式,O
001937.OF,兴银现金增利,货币市场型,,货币型,契约型开放式,O
001926.OF,兴业鑫天盈B,货币市场型,,货币型,契约型开放式,O
960031.OF,浦银安盛价值成长H,混合型,,混合型,契约型开放式,O
001863.OF,东方红收益增强C,债券型,,债券型,契约型开放式,O
001862.OF,东方红收益增强A,债券型,,债券型,契约型开放式,O
001925.OF,兴业鑫天盈A,货币市场型,,货币型,契约型开放式,O
001930.OF,华夏收益宝B,货币市场型,,货币型,契约型开放式,O
001929.OF,华夏收益宝A,货币市场型,,货币型,契约型开放式,O
001858.OF,建信鑫利A,混合型,,灵活配置型,契约型开放式,O
000326.OF,南方中小盘成长A,股票型,,股票型,契约型开放式,O
001815.OF,华泰柏瑞激励动力A,混合型,,灵活配置型,契约型开放式,O
001908.OF,国投瑞银境煊C,混合型,,灵活配置型,契约型开放式,O
001907.OF,国投瑞银境煊A,混合型,,灵活配置型,契约型开放式,O
001950.OF,鹏华丰泰B,债券型,,债券型,契约型开放式,O
001736.OF,圆信永丰优加生活,股票型,,股票型,契约型开放式,O
001650.OF,工银丰收回报A,混合型,,灵活配置型,契约型开放式,O
001569.OF,泰信国策驱动,混合型,,灵活配置型,契约型开放式,O
001906.OF,东方红6个月定开,债券型,,债券型,契约型开放式,O
001865.OF,前海开源事件驱动C,混合型,,灵活配置型,契约型开放式,O
001911.OF,博时裕恒纯债,债券型,,债券型,契约型开放式,O
001909.OF,创金合信货币A,货币市场型,,货币型,契约型开放式,O
001931.OF,国寿安保鑫钱包A,货币市场型,,货币型,契约型开放式,O
001766.OF,摩根医疗健康A,股票型,,股票型,契约型开放式,O
001916.OF,新沃通宝A,货币市场型,,货币型,契约型开放式,O
001212.OF,华润元大稳健收益A,债券型,,债券型,契约型开放式,O
960008.OF,景顺长城核心竞争力H,混合型,,混合型,契约型开放式,O
001213.OF,华润元大稳健收益C,债券型,,债券型,契约型开放式,O
511980.SH,现金添富ETF,货币市场型,20151102,货币型,契约型开放式,E
960020.OF,南方优选价值H,混合型,,混合型,契约型开放式,O
960030.OF,华泰柏瑞积极成长H,混合型,,混合型,契约型开放式,O
001883.OF,中欧新动力E,混合型,,混合型,契约型开放式,O
001885.OF,中欧新蓝筹E,混合型,,灵活配置型,契约型开放式,O
001882.OF,中欧价值发现E,混合型,,混合型,契约型开放式,O
001881.OF,中欧新趋势E,混合型,,混合型,契约型开放式,O
001888.OF,中欧盛世成长E,混合型,,混合型,契约型开放式,O
001886.OF,中欧行业成长E,混合型,,混合型,契约型开放式,O
001889.OF,中欧增强回报E,债券型,,债券型,契约型开放式,O
001691.OF,南方香港成长,混合型,,灵活配置型,契约型开放式,O
001830.OF,融通跨界成长,混合型,,灵活配置型,契约型开放式,O
001810.OF,中欧潜力价值A,混合型,,灵活配置型,契约型开放式,O
001643.OF,汇丰晋信智造先锋A,股票型,,股票型,契约型开放式,O
001644.OF,汇丰晋信智造先锋C,股票型,,股票型,契约型开放式,O
519953.OF,长信富海纯债一年C,债券型,,债券型,契约型开放式,O
001546.OF,博时裕盈三个月,债券型,,债券型,契约型开放式,O
001235.OF,中银国有企业债A,债券型,,债券型,契约型开放式,O
001870.OF,前海开源货币A,货币市场型,,货币型,契约型开放式,O
001871.OF,前海开源货币B,货币市场型,,货币型,契约型开放式,O
001621.OF,国金金腾通C,货币市场型,,货币型,契约型开放式,O
001868.OF,招商产业C,债券型,,债券型,契约型开放式,O
001776.OF,中欧兴利A,债券型,,债券型,契约型开放式,O
960011.OF,中银持续增长H,混合型,,混合型,契约型开放式,O
960012.OF,中银收益H,混合型,,混合型,契约型开放式,O
001867.OF,诺安聚鑫宝D,货币市场型,,货币型,契约型开放式,O
001792.OF,大成绝对收益C,混合型,,混合型,契约型开放式,O
001826.OF,国寿安保增金宝A,货币市场型,,货币型,契约型开放式,O
001791.OF,大成绝对收益A,混合型,,混合型,契约型开放式,O
001798.OF,泰康新回报A,混合型,,灵活配置型,契约型开放式,O
001799.OF,泰康新回报C,混合型,,灵活配置型,契约型开放式,O
001753.OF,红土创新新兴产业,混合型,,灵活配置型,契约型开放式,O
001890.OF,中欧精选E,混合型,,灵活配置型,契约型开放式,O
001887.OF,中欧价值智选回报E,混合型,,灵活配置型,契约型开放式,O
001891.OF,中欧成长优选回报E,混合型,,灵活配置型,契约型开放式,O
001661.OF,博时信用债纯债C,债券型,,债券型,契约型开放式,O
001876.OF,鹏华全球高收益债美元现汇,债券型,,债券型,契约型开放式,O
001623.OF,兴业国企改革A,混合型,,灵活配置型,契约型开放式,O
001641.OF,富国绝对收益多策略A,混合型,,混合型,契约型开放式,O
001723.OF,华商新动力A,混合型,,混合型,契约型开放式,O
001812.OF,嘉实货币E,货币市场型,,货币型,契约型开放式,O
001741.OF,广发百发大数据A,混合型,,灵活配置型,契约型开放式,O
001742.OF,广发百发大数据E,混合型,,灵活配置型,契约型开放式,O
001679.OF,前海开源中国稀缺资产A,混合型,,灵活配置型,契约型开放式,O
001800.OF,华安新乐享A,混合型,,灵活配置型,契约型开放式,O
001819.OF,兴全稳益定期开放,债券型,,债券型,契约型开放式,O
001751.OF,华商信用增强A,债券型,,债券型,契约型开放式,O
001752.OF,华商信用增强C,债券型,,债券型,契约型开放式,O
001702.OF,东方创新科技,混合型,,灵活配置型,契约型开放式,O
001712.OF,东方红优势精选,混合型,,灵活配置型,契约型开放式,O
001708.OF,东兴改革精选A,混合型,,灵活配置型,契约型开放式,O
001682.OF,新华鑫回报,混合型,,灵活配置型,契约型开放式,O
001797.OF,国新国证新利,混合型,,灵活配置型,契约型开放式,O
001672.OF,国寿安保智慧生活,股票型,,股票型,契约型开放式,O
001626.OF,国泰央企改革A,股票型,,股票型,契约型开放式,O
001535.OF,景顺长城改革机遇A,混合型,,灵活配置型,契约型开放式,O
001834.OF,长盛战略新兴产业C,混合型,,灵活配置型,契约型开放式,O
001087.OF,华富恒利C,债券型,,债券型,契约型开放式,O
001086.OF,华富恒利A,债券型,,债券型,契约型开放式,O
001676.OF,江信同福C,混合型,,灵活配置型,契约型开放式,O
001675.OF,江信同福A,混合型,,灵活配置型,契约型开放式,O
510580.SH,中证500ETF易方达,股票型,20150914,被动指数型,契约型开放式,E
001728.OF,银华战略新兴,混合型,,灵活配置型,契约型开放式,O
001695.OF,泓德泓业,混合型,,灵活配置型,契约型开放式,O
001692.OF,南方国策动力,股票型,,股票型,契约型开放式,O
001397.OF,建信精工制造指数增强,股票型,,增强指数型,契约型开放式,O
001750.OF,景顺长城景瑞收益债A,债券型,,债券型,契约型开放式,O
001487.OF,宝盈优势产业A,混合型,,灵活配置型,契约型开放式,O
001500.OF,泓德远见回报,混合型,,灵活配置型,契约型开放式,O
001662.OF,创金合信沪港深研究精选,混合型,,灵活配置型,契约型开放式,O
001528.OF,诺安先进制造A,股票型,,股票型,契约型开放式,O
510360.SH,沪深300ETF基金,股票型,20150909,被动指数型,契约型开放式,E
001506.OF,景顺长城泰和回报A,混合型,,灵活配置型,契约型开放式,O
960023.OF,工银稳健成长H,混合型,,混合型,契约型开放式,O
582003.OF,东吴配置优化A,混合型,,灵活配置型,契约型开放式,O
960010.OF,工银核心价值H,混合型,,混合型,契约型开放式,O
001628.OF,招商体育文化休闲A,股票型,,股票型,契约型开放式,O
001785.OF,民生加银岁岁增利D,债券型,,债券型,契约型开放式,O
161227.SZ,国投深证100LOF,股票型,20150828,被动指数型,契约型开放式,E
206001.OF,鹏华弘泰A,混合型,,灵活配置型,契约型开放式,O
168101.SZ,九泰锐智LOF,混合型,20150915,灵活配置型,契约型开放式,E
001775.OF,鹏华弘泰C,混合型,,灵活配置型,契约型开放式,O
001391.OF,天弘弘运宝B,货币市场型,,货币型,契约型开放式,O
001386.OF,天弘弘运宝A,货币市场型,,货币型,契约型开放式,O
001606.OF,农银汇理工业4.0,混合型,,灵活配置型,契约型开放式,O
502023.SH,钢铁LOF,股票型,20150824,被动指数型,契约型开放式,E
502053.SH,券商LOF,股票型,20150824,被动指数型,契约型开放式,E
001537.OF,中加改革红利,混合型,,灵活配置型,契约型开放式,O
001583.OF,安信新常态沪港深精选A,股票型,,股票型,契约型开放式,O
001541.OF,汇添富民营新动力,股票型,,股票型,契约型开放式,O
001651.OF,工银新蓝筹A,股票型,,股票型,契约型开放式,O
161226.SZ,国投白银LOF,商品型,20150817,白银期货型,契约型开放式,E
001539.OF,嘉实中证金融地产ETF联接A,股票型,,被动指数型,契约型开放式,O
519195.OF,万家品质生活A,混合型,,灵活配置型,契约型开放式,O
001482.OF,摩根新兴服务A,股票型,,股票型,契约型开放式,O
001542.OF,国泰互联网+,股票型,,股票型,契约型开放式,O
001563.OF,华富健康文娱A,混合型,,灵活配置型,契约型开放式,O
001510.OF,富国新动力C,混合型,,灵活配置型,契约型开放式,O
001508.OF,富国新动力A,混合型,,灵活配置型,契约型开放式,O
001669.OF,诺安聚鑫宝C,货币市场型,,货币型,契约型开放式,O
001698.OF,大成恒丰宝B,货币市场型,,货币型,契约型开放式,O
001699.OF,大成恒丰宝E,货币市场型,,货币型,契约型开放式,O
001697.OF,大成恒丰宝A,货币市场型,,货币型,契约型开放式,O
519157.OF,新华行业轮换配置C,混合型,,灵活配置型,契约型开放式,O
167301.SZ,保险主题LOF,股票型,20210120,被动指数型,契约型开放式,E
