ts_code,MA120,MA250,PC120,PC250
605028.SH,14.73,16.42,-0.16724,-0.37692
605033.SH,13.23,15.49,-0.17494,-0.40481
605050.SH,9.85,10.66,-0.24074,-0.25725
605055.SH,4.62,5.64,-0.11826,-0.34109
605056.SH,11.83,12.34,-0.25895,-0.20442
605058.SH,18.18,19.49,0.07273,-0.12979
605060.SH,15.13,17.51,-0.3393,-0.53473
605066.SH,6.44,7.48,-0.3015,-0.39048
605068.SH,14.78,19.16,-0.30869,-0.47481
605069.SH,6.59,8.37,-0.20028,-0.50657
605077.SH,17.28,19.93,-0.3452,-0.49138
605080.SH,16.87,20.07,-0.15467,-0.48014
605081.SH,12.15,12.84,0.04406,-0.29994
605086.SH,19.82,21.99,-0.25944,-0.29439
605088.SH,20.96,20.93,-0.03908,0.04848
605089.SH,24.28,30.54,-0.37271,-0.57715
605090.SH,27.8,26.78,-0.07223,0.16215
605098.SH,42.77,41.11,-0.26796,-0.19182
605099.SH,20.23,20.49,-0.07676,-0.26537
605100.SH,12.49,13.76,-0.17073,-0.31336
605108.SH,24.06,27.5,-0.39993,-0.4642
605111.SH,34.37,35.55,-0.12651,-0.18498
605116.SH,23.33,23.38,0.00457,0.07745
605117.SH,88.13,81.76,0.0674,-0.00523
605118.SH,16.02,16.37,-0.14136,-0.02444
605122.SH,10.36,12.63,-0.11227,-0.40231
605123.SH,60.39,73.35,-0.35371,-0.54523
605128.SH,34.17,42.36,-0.49567,-0.41127
605133.SH,19.29,23.58,-0.13046,-0.40801
605136.SH,6.63,8.38,-0.24299,-0.48688
605138.SH,5.53,6.57,-0.16287,-0.49203
605151.SH,15.81,17.24,-0.12365,-0.17746
605155.SH,10.67,12.93,-0.29407,-0.4443
605158.SH,6.86,7.09,-0.01693,-0.07437
605162.SH,7.18,7.91,-0.07122,-0.35729
605166.SH,10.41,9.83,0.06064,-0.01173
605167.SH,8.36,8.72,-0.12528,-0.1949
605168.SH,40.36,52.39,-0.60491,-0.67212
605169.SH,8.38,9.5,0.03297,-0.20038
605177.SH,22.19,24.37,-0.03618,-0.33842
605178.SH,14.2,17.48,-0.21852,-0.39729
605179.SH,10.26,11.51,-0.18428,-0.28171
605180.SH,12.89,12.95,0.16524,-0.17036
605183.SH,15.42,14.95,0.23933,0.04836
605186.SH,29.02,33.6,-0.57508,-0.50294
605188.SH,7.49,8.26,-0.0806,-0.36691
605189.SH,12.01,13.79,-0.07808,-0.27391
605196.SH,10.18,8.89,-0.11016,0.04523
605198.SH,29.5,24.86,0.0698,0.11609
605199.SH,10.93,12.92,-0.17845,-0.30961
605208.SH,6.76,7.8,-0.05572,-0.28912
605218.SH,17.78,18.48,-0.15428,0.192
605222.SH,16.7,17.41,-0.07763,-0.1727
605228.SH,9.61,10.34,-0.09773,-0.15622
605255.SH,13.18,14.91,-0.20912,-0.3007
605258.SH,25.53,25.67,0.32858,0.07105
605259.SH,18.33,20.68,-0.4986,-0.4921
605266.SH,36.04,45.39,-0.60321,-0.66518
605268.SH,7.49,8.65,-0.18008,-0.37609
605277.SH,14.32,14.3,-0.06159,-0.09233
605286.SH,22.11,23.39,0.0471,-0.10492
605287.SH,12.33,14.49,-0.14559,-0.39599
605288.SH,33.23,37.45,-0.15236,-0.25212
605289.SH,27.12,32.86,-0.45759,-0.4304
605296.SH,35.35,30.07,0.00801,0.23837
605298.SH,10.33,12.49,-0.31662,-0.48679
605299.SH,8.66,9.42,-0.13875,-0.40655
605300.SH,12.58,14.64,-0.20981,-0.48952
605303.SH,7.42,9.41,-0.2232,-0.49384
605305.SH,31.8,32.16,-0.41556,-0.28401
605318.SH,14.83,15.87,0.08954,0.02772
605319.SH,19.04,19.46,-0.18545,-0.01259
605333.SH,25.91,22.16,0.01124,0.74033
605336.SH,12.07,13.6,-0.16218,-0.38571
605337.SH,11.03,12.83,-0.21818,-0.49501
605338.SH,15.16,18.25,-0.18969,-0.43054
605339.SH,15.66,16.98,-0.06763,-0.26195
605358.SH,22.23,25.86,-0.16558,-0.4018
605365.SH,16.24,16.94,-0.19535,-0.05978
605366.SH,6.28,7.11,-0.20827,-0.33972
605368.SH,13.41,12.0,0.06635,0.37425
605369.SH,40.36,46.37,-0.36422,-0.45275
605376.SH,21.94,24.69,-0.02883,-0.36634
605377.SH,17.7,18.89,-0.45563,-0.42778
605378.SH,18.45,20.62,-0.21536,-0.32951
605388.SH,7.05,9.6,-0.46303,-0.6248
605389.SH,20.92,23.07,-0.15063,-0.30161
605398.SH,20.86,25.26,-0.36561,-0.47021
605399.SH,11.89,12.88,-0.11508,-0.32016
605488.SH,13.07,14.11,-0.05488,-0.18206
605499.SH,215.12,197.7,0.26447,0.25352
605500.SH,6.57,7.08,-0.04056,-0.18651
605507.SH,16.76,17.63,0.12173,-0.15774
605555.SH,18.74,19.37,-0.21139,-0.08919
605566.SH,16.33,18.72,-0.12386,-0.33426
605567.SH,8.41,10.31,-0.16535,-0.41158
605577.SH,16.77,17.29,-0.34865,0.19588
605580.SH,9.44,10.25,-0.10225,-0.32914
605588.SH,40.48,45.4,-0.13532,-0.07158
605589.SH,19.64,20.66,-0.13056,-0.10486
605598.SH,19.59,22.65,-0.07701,-0.52437
605599.SH,13.25,13.44,-0.14863,-0.18645
688001.SH,22.82,26.61,-0.17156,-0.29659
688002.SH,30.3,37.73,-0.35553,-0.47219
688003.SH,34.22,34.95,-0.15442,-0.23944
688004.SH,14.32,21.45,-0.48704,-0.65516
688005.SH,26.57,33.37,-0.2821,-0.58793
688006.SH,19.34,21.57,-0.27011,-0.39685
688007.SH,17.06,20.94,-0.20886,-0.34673
688008.SH,52.93,53.35,0.00097,0.07427
688009.SH,5.76,5.25,-0.05688,-0.12287
688010.SH,16.46,19.39,-0.24177,-0.28462
688011.SH,15.04,18.57,-0.20562,-0.43786
688012.SH,143.4,146.04,-0.09309,-0.02109
688013.SH,15.72,18.29,-0.09256,-0.30588
688015.SH,17.88,17.44,-0.00373,-0.03959
688016.SH,129.6,157.28,-0.5266,-0.46488
688017.SH,98.38,113.38,-0.50424,-0.41799
688018.SH,94.63,98.29,0.02635,-0.13481
688019.SH,132.93,146.72,-0.2424,-0.19667
688020.SH,31.81,39.4,0.04954,-0.26248
688021.SH,10.19,15.66,-0.35586,-0.67042
688022.SH,13.85,18.63,-0.38994,-0.70293
688023.SH,45.28,82.37,-0.56027,-0.80529
688025.SH,41.59,58.41,-0.34907,-0.51385
688026.SH,11.13,13.69,0.04196,-0.29952
688027.SH,162.0,141.99,0.33536,0.08896
688028.SH,16.41,19.21,-0.15478,-0.24239
688029.SH,65.27,73.85,-0.11781,-0.15679
688030.SH,11.38,15.0,-0.22494,-0.4754
688031.SH,40.27,52.39,-0.47014,-0.70557
688032.SH,185.19,214.16,-0.38078,-0.52855
688033.SH,7.42,11.89,-0.57795,-0.71311
688035.SH,32.22,41.6,-0.3536,-0.53029
688036.SH,116.2,126.19,-0.5243,-0.3607
688037.SH,90.08,111.51,-0.50694,-0.54806
688038.SH,8.92,10.98,-0.00569,-0.3637
688039.SH,24.63,28.26,-0.42205,-0.38151
688041.SH,74.93,70.6,-0.07293,0.48987
688045.SH,27.54,34.79,-0.14159,-0.48528
688046.SH,11.59,14.45,-0.18479,-0.42085
688047.SH,92.56,94.14,-0.12562,-0.06463
688048.SH,35.07,47.47,-0.4236,-0.60985
688049.SH,24.79,28.92,-0.23055,-0.25999
688050.SH,105.95,139.26,-0.49745,-0.54447
688051.SH,17.89,24.63,-0.25206,-0.51065
688052.SH,96.72,116.46,-0.14194,-0.33316
688053.SH,25.56,36.98,-0.49344,-0.64253
688055.SH,3.23,3.81,-0.28165,-0.2962
688056.SH,22.8,28.27,-0.12319,-0.42861
688057.SH,10.5,12.03,-0.18092,-0.4021
688058.SH,28.1,37.72,-0.5302,-0.62731
688059.SH,54.22,68.3,-0.31163,-0.53135
688060.SH,30.24,37.78,-0.14679,-0.42728
688061.SH,25.69,31.62,-0.20782,-0.47418
688062.SH,30.23,28.56,-0.25945,0.03325
688063.SH,61.34,86.53,-0.48138,-0.71625
688065.SH,43.7,48.17,-0.23984,-0.41174
688066.SH,19.29,31.26,-0.45971,-0.79651
688067.SH,15.12,18.54,-0.12168,-0.38149
688068.SH,28.22,33.94,-0.15147,-0.33376
688069.SH,14.35,16.94,-0.15048,-0.35549
688070.SH,34.15,33.82,-0.1039,-0.35437
688071.SH,24.51,34.36,-0.43533,-0.62976
688072.SH,158.06,204.25,-0.38584,-0.60531
688073.SH,33.16,46.08,-0.23959,-0.55487
688075.SH,34.3,37.16,-0.0648,-0.1776
688076.SH,61.11,50.75,0.12673,0.93867
688077.SH,15.76,19.36,-0.11524,-0.40727
688078.SH,24.23,31.71,-0.25914,-0.5037
688079.SH,7.46,8.99,-0.18418,-0.29862
688080.SH,30.49,34.16,-0.28142,-0.37281
688081.SH,9.42,12.34,-0.19227,-0.48807
688082.SH,85.5,95.39,-0.04413,-0.15461
688083.SH,72.81,89.18,-0.18129,-0.51656
688084.SH,44.36,55.9,-0.30351,-0.51409
688085.SH,17.19,18.55,0.05353,-0.21057
688087.SH,26.64,24.97,0.15037,0.12638
688088.SH,29.29,32.89,-0.22969,-0.28881
688089.SH,14.8,16.3,0.16809,-0.21904
688090.SH,30.06,29.49,0.49598,0.30955
688091.SH,31.27,43.91,-0.44124,-0.58159
688092.SH,26.51,28.17,-0.40027,-0.40169
688093.SH,15.78,16.66,0.09266,-0.15093
688095.SH,50.55,61.15,-0.32091,-0.54676
688096.SH,5.45,7.25,-0.17362,-0.49695
688097.SH,21.32,24.27,-0.15789,-0.19255
688098.SH,4.74,5.95,-0.25621,-0.47574
688099.SH,57.27,59.59,-0.00704,-0.35427
688100.SH,36.19,31.94,0.04174,0.38207
688101.SH,11.98,12.61,0.04011,-0.13811
688102.SH,9.97,10.92,-0.36057,-0.32836
688103.SH,32.85,40.68,-0.05923,-0.47948
688105.SH,22.53,26.39,-0.15139,-0.28929
688106.SH,18.35,20.91,-0.15909,-0.33079
688107.SH,23.79,31.08,-0.3457,-0.56116
688108.SH,9.99,10.7,-0.26495,-0.04426
688109.SH,27.27,26.2,0.21495,0.08559
688110.SH,20.98,26.99,-0.27569,-0.42791
688111.SH,250.29,281.02,-0.36274,-0.50989
688112.SH,29.98,35.23,-0.29716,-0.47715
688113.SH,30.32,36.41,-0.22369,-0.41777
688114.SH,51.36,66.08,-0.42023,-0.49276
688115.SH,21.25,26.34,-0.08071,-0.29304
688116.SH,24.2,24.94,-0.0547,-0.3
688117.SH,25.88,26.37,-0.02571,0.13614
688118.SH,15.15,21.51,-0.34673,-0.52715
688119.SH,3.6,4.27,-0.24129,-0.4573
688120.SH,163.88,181.18,-0.32582,-0.30935
688121.SH,14.07,18.12,-0.4384,-0.64089
688122.SH,38.54,42.59,-0.12554,-0.26136
688123.SH,54.96,56.08,-0.01677,-0.09126
688125.SH,29.28,32.9,-0.12484,-0.3234
688126.SH,14.15,15.95,0.00601,-0.25873
688127.SH,18.94,19.09,-0.12518,0.21618
688128.SH,17.74,18.76,-0.13181,-0.23107
688129.SH,12.77,14.0,-0.00245,-0.16712
688130.SH,27.24,33.85,-0.41372,-0.57995
688131.SH,28.08,40.0,-0.34955,-0.56809
688132.SH,16.49,18.65,-0.1254,-0.43494
688133.SH,23.37,36.05,-0.5069,-0.73316
688135.SH,16.06,18.65,-0.19988,-0.26173
688136.SH,16.64,17.53,0.05702,-0.14228
688137.SH,33.96,41.81,-0.18544,-0.4321
688138.SH,19.44,20.05,-0.00455,-0.02775
688139.SH,33.88,35.49,-0.15101,-0.3927
688141.SH,16.0,22.38,-0.1757,-0.50688
688143.SH,21.88,26.98,-0.24819,-0.43301
688146.SH,28.51,31.17,-0.03422,-0.27766
688147.SH,28.81,34.61,-0.40333,-0.52245
688148.SH,4.54,6.17,-0.23887,-0.60463
688150.SH,19.24,19.05,-0.10045,-0.02657
688151.SH,13.57,16.11,-0.18082,-0.36354
688152.SH,40.95,56.96,-0.31653,-0.72179
688153.SH,43.52,52.97,-0.42442,-0.5652
688155.SH,47.49,48.75,-0.42086,-0.22641
688156.SH,14.6,19.98,-0.36922,-0.62802
688157.SH,34.99,42.83,0.05815,-0.26476
688158.SH,10.98,13.33,-0.24823,-0.39467
688159.SH,36.51,37.97,-0.33402,-0.24773
688160.SH,43.59,50.01,-0.34279,-0.37708
688161.SH,23.06,30.82,-0.30067,-0.45172
688162.SH,20.56,25.8,-0.19632,-0.53695
688163.SH,13.41,16.29,0.0481,-0.25013
688165.SH,8.36,9.34,-0.18479,-0.28585
688166.SH,31.12,30.6,-0.07917,0.38703
688167.SH,63.96,80.8,-0.49827,-0.47681
688168.SH,28.45,30.39,0.03225,-0.1757
688169.SH,351.21,320.28,-0.33339,-0.15392
688170.SH,23.8,29.39,-0.29795,-0.42056
688171.SH,15.01,18.34,-0.19608,-0.40364
688172.SH,15.65,16.9,-0.14554,-0.32256
688173.SH,11.18,13.77,-0.34917,-0.49945
688175.SH,17.98,23.2,-0.43732,-0.63585
688176.SH,5.82,7.98,-0.21406,-0.51588
688177.SH,26.98,31.27,-0.46642,-0.24195
688178.SH,10.73,14.06,-0.15275,-0.49816
688179.SH,12.1,15.2,-0.26019,-0.46141
688180.SH,28.52,33.68,-0.12051,-0.34347
688181.SH,17.98,21.84,-0.1327,-0.36765
688182.SH,13.18,15.99,-0.18423,-0.43775
688183.SH,16.24,13.15,1.3675,0.84241
688184.SH,14.51,17.72,-0.34792,-0.53816
688185.SH,46.47,59.71,-0.27164,-0.49567
688186.SH,11.37,15.08,-0.38329,-0.61509
688187.SH,49.72,43.58,0.07065,0.2439
688188.SH,219.23,233.9,-0.44339,-0.32528
688189.SH,6.47,7.93,-0.14083,-0.33699
688190.SH,73.92,70.68,-0.12421,-0.13057
688191.SH,16.19,16.84,0.09389,-0.13621
688192.SH,40.41,39.89,0.00219,0.18736
688193.SH,28.74,36.16,-0.15328,-0.42889
688195.SH,24.98,28.85,-0.18168,-0.37954
688196.SH,24.73,31.98,-0.24704,-0.55358
688197.SH,43.55,45.31,-0.10418,-0.15036
688198.SH,106.81,117.24,-0.19831,-0.2192
688199.SH,16.42,21.59,-0.36189,-0.58998
688200.SH,98.86,108.05,0.00023,-0.41005
688201.SH,11.79,16.18,-0.47701,-0.74907
688202.SH,33.15,50.12,-0.36134,-0.70119
688203.SH,8.89,10.7,-0.09935,-0.37293
688205.SH,35.29,43.74,-0.37622,-0.45133
688206.SH,14.69,18.47,-0.24221,-0.45335
688207.SH,12.36,15.96,-0.30707,-0.48933
688208.SH,24.17,24.73,0.17391,-0.10136
688209.SH,11.98,13.98,-0.2213,-0.26309
688210.SH,20.11,21.41,0.00585,0.19295
688211.SH,27.2,31.51,-0.26648,-0.40302
688212.SH,50.11,55.13,-0.32934,-0.23495
688213.SH,49.23,49.13,0.00879,0.07826
688215.SH,22.15,28.13,-0.40473,-0.55408
688216.SH,16.71,20.77,-0.00491,-0.28697
688217.SH,21.37,28.57,-0.40607,-0.60744
688218.SH,17.62,18.23,-0.1947,-0.12153
688219.SH,8.11,9.16,-0.11946,-0.30244
688220.SH,38.61,50.74,-0.33452,-0.54505
688221.SH,5.99,7.9,-0.23556,-0.51136
688222.SH,11.72,13.21,-0.2272,-0.35699
688223.SH,7.74,8.5,-0.19244,-0.31818
688225.SH,13.03,15.29,-0.30598,-0.4035
688226.SH,16.76,16.55,0.12843,-0.03218
688227.SH,12.53,15.79,-0.19955,-0.49907
688228.SH,42.26,46.11,-0.45792,-0.3207
688229.SH,27.9,35.95,0.14942,-0.17587
688230.SH,33.48,36.47,0.00895,-0.19746
688231.SH,14.96,18.46,-0.21222,-0.51359
688232.SH,21.28,28.01,-0.18266,-0.51524
688233.SH,18.91,24.65,-0.25874,-0.49949
688234.SH,50.37,54.96,-0.1123,-0.10761
688235.SH,129.49,132.67,0.19459,0.25361
688236.SH,16.77,20.62,-0.34662,-0.43351
688237.SH,20.99,29.81,-0.25661,-0.61023
688238.SH,5.26,7.16,-0.37325,-0.59861
688239.SH,34.17,41.3,-0.18927,-0.526
688244.SH,36.35,44.69,-0.53152,-0.66672
688246.SH,22.5,26.71,-0.27592,-0.47319
688247.SH,8.61,9.67,0.00858,-0.31814
688248.SH,28.26,27.12,-0.0646,-0.16722
688249.SH,14.56,15.61,-0.01086,-0.20987
688251.SH,16.8,22.22,-0.30736,-0.51205
688252.SH,14.8,16.29,0.07374,-0.09681
688253.SH,37.73,31.28,0.13142,0.86686
688255.SH,19.97,21.79,-0.10313,-0.37722
688256.SH,198.08,165.82,0.45842,0.58712
688257.SH,19.73,22.34,-0.36309,-0.46693
688258.SH,32.41,43.68,-0.4665,-0.67275
688259.SH,43.69,56.12,-0.44703,-0.47445
688260.SH,17.1,20.55,-0.26689,-0.17989
688261.SH,48.34,67.15,-0.51231,-0.76058
688262.SH,18.93,23.51,-0.30165,-0.53697
688265.SH,23.97,30.53,-0.22426,-0.47717
688266.SH,53.48,49.54,0.31713,0.37906
688267.SH,20.54,19.71,0.02138,-0.07768
688268.SH,48.99,56.12,-0.14886,-0.29811
688269.SH,25.68,33.04,-0.22116,-0.61713
688270.SH,35.04,45.47,-0.60057,-0.56044
688271.SH,120.64,123.31,-0.25471,-0.16736
688272.SH,15.58,16.82,-0.04746,-0.26054
688273.SH,21.44,26.6,-0.1225,-0.34799
688275.SH,35.78,48.4,-0.45945,-0.70345
688276.SH,35.58,46.65,-0.5392,-0.55221
688277.SH,8.18,10.58,-0.28328,-0.50518
688278.SH,57.24,51.29,-0.03654,0.6357
688279.SH,106.94,106.98,0.01436,0.00187
688280.SH,4.45,5.96,-0.23395,-0.52866
688281.SH,103.12,123.81,-0.33636,-0.57582
688283.SH,32.61,45.94,-0.5332,-0.71663
688285.SH,6.8,7.79,-0.14459,-0.34336
688286.SH,40.09,46.29,-0.12464,-0.24271
688287.SH,6.58,8.27,-0.4291,-0.56369
688288.SH,14.35,18.39,-0.17394,-0.39561
688289.SH,19.01,18.45,-0.09235,0.08951
688290.SH,33.85,39.04,-0.283,-0.44291
688291.SH,17.69,22.74,-0.2552,-0.47692
688292.SH,16.85,22.02,-0.36008,-0.4322
688293.SH,33.94,42.27,-0.34521,-0.44559
688295.SH,23.22,26.15,-0.30668,-0.47246
688296.SH,9.89,12.91,-0.18095,-0.5066
688297.SH,34.61,38.16,-0.13345,-0.35932
688298.SH,28.75,32.99,-0.06332,-0.27938
688299.SH,11.8,12.54,0.21354,-0.172
688300.SH,46.9,46.61,-0.03614,0.05999
688301.SH,160.07,202.39,-0.58569,-0.62014
688302.SH,28.17,36.58,-0.26565,-0.44512
688303.SH,23.35,28.5,-0.37415,-0.53904
688305.SH,68.95,71.05,-0.29882,-0.27553
688306.SH,4.18,4.66,-0.12918,-0.24371
688307.SH,20.28,24.42,-0.06244,-0.42028
688308.SH,20.78,25.0,-0.27521,-0.57888
688309.SH,13.32,16.89,-0.26207,-0.49604
688310.SH,18.92,25.12,-0.60348,-0.65089
688311.SH,23.28,33.86,-0.42917,-0.68315
688312.SH,18.31,18.29,0.22624,0.16496
688313.SH,9.89,11.08,-0.22878,-0.31125
688314.SH,20.43,25.21,0.05285,-0.22942
688315.SH,12.44,16.97,-0.3228,-0.55344
688316.SH,32.48,41.73,-0.30301,-0.48193
688317.SH,15.24,18.16,-0.02326,-0.33363
688318.SH,99.49,116.13,-0.26778,-0.40129
688319.SH,9.08,12.72,-0.12045,-0.4507
688320.SH,25.45,31.59,-0.22059,-0.29087
688321.SH,19.07,20.24,0.06958,-0.20757
688322.SH,27.13,29.28,-0.24743,-0.19089
688323.SH,11.52,15.59,-0.11226,-0.4904
688325.SH,32.41,34.59,0.02263,-0.10034
688326.SH,64.32,89.98,-0.16918,-0.52836
688327.SH,11.29,13.36,-0.46531,-0.49192
688328.SH,15.0,22.15,-0.3614,-0.45148
688329.SH,16.36,20.33,-0.21807,-0.48594
688330.SH,21.9,25.29,-0.16566,-0.33193
688331.SH,42.87,50.92,-0.4745,-0.57352
688332.SH,56.26,63.2,-0.23993,-0.26639
688333.SH,61.9,84.16,-0.41855,-0.59305
688334.SH,15.18,15.84,-0.05126,-0.19718
688335.SH,9.2,12.08,-0.22623,-0.6566
688336.SH,21.25,21.55,-0.27172,-0.08099
688337.SH,29.21,37.16,-0.29939,-0.55473
688338.SH,23.05,27.03,-0.07164,-0.29884
688339.SH,31.07,39.48,-0.48254,-0.6272
688343.SH,30.0,39.1,-0.41812,-0.56261
688345.SH,18.21,24.56,-0.3357,-0.56617
688348.SH,62.19,90.43,-0.4859,-0.70225
688349.SH,26.46,27.54,-0.17214,-0.26272
688350.SH,12.01,14.03,-0.17814,-0.38185
688351.SH,23.51,22.9,-0.16468,0.26807
688352.SH,10.7,11.7,-0.15697,-0.27309
688353.SH,19.64,24.39,-0.35077,-0.55778
688355.SH,13.29,16.31,-0.13666,-0.4624
688356.SH,67.27,86.05,-0.32593,-0.46883
688357.SH,29.03,39.86,-0.50666,-0.66341
688358.SH,27.94,32.51,-0.28381,-0.45447
688359.SH,43.11,55.68,-0.44639,-0.53799
688360.SH,13.95,16.65,-0.23054,-0.33316
688361.SH,53.97,63.58,-0.13898,-0.29684
688362.SH,19.81,23.69,-0.16087,-0.39807
688363.SH,58.93,66.8,-0.17793,-0.49397
688365.SH,6.7,8.75,-0.28464,-0.52994
688366.SH,81.02,92.78,-0.39504,-0.381
688367.SH,12.43,14.58,-0.09762,-0.33447
688368.SH,63.28,82.73,-0.31722,-0.52199
688369.SH,17.72,27.29,-0.40693,-0.7077
688370.SH,16.98,20.77,-0.142,-0.42128
688371.SH,10.55,13.73,-0.17781,-0.46975
688372.SH,47.03,65.7,-0.27617,-0.58135
688373.SH,4.63,5.55,-0.11111,-0.39225
688375.SH,60.59,69.72,-0.43878,-0.51415
688376.SH,30.37,32.86,-0.14899,-0.09141
688377.SH,14.75,19.71,-0.26851,-0.48532
688378.SH,27.38,33.61,-0.53086,-0.61509
688379.SH,14.38,16.97,-0.07516,-0.26148
688380.SH,16.58,19.6,0.00924,-0.31058
688381.SH,18.63,21.54,-0.15434,-0.4
688382.SH,8.65,11.43,-0.33148,-0.44828
688383.SH,57.11,72.85,-0.35045,-0.49072
688385.SH,31.52,36.78,-0.2331,-0.46961
688386.SH,29.27,33.58,-0.15996,-0.32619
688387.SH,5.56,6.31,-0.2234,-0.24408
688388.SH,12.06,15.98,-0.43534,-0.59634
688389.SH,17.33,19.07,-0.27378,-0.3435
688390.SH,82.18,101.87,-0.54425,-0.65101
688391.SH,34.11,41.41,-0.41763,-0.56772
688392.SH,44.6,60.27,-0.34263,-0.60672
688393.SH,16.59,20.04,-0.10765,-0.34865
688395.SH,14.95,18.49,-0.1716,-0.41295
688396.SH,38.38,43.6,-0.15838,-0.35871
688398.SH,23.8,27.77,-0.57363,-0.62273
688399.SH,69.98,61.13,0.41301,0.56116
688400.SH,17.24,20.59,-0.30824,-0.36664
688401.SH,24.93,27.19,-0.30396,-0.33613
688403.SH,8.04,9.01,-0.20233,-0.32213
688408.SH,84.91,77.84,-0.35281,0.03448
688409.SH,53.56,65.39,-0.44446,-0.58396
688410.SH,19.48,26.2,-0.65828,-0.78696
688416.SH,35.99,45.55,-0.37981,-0.57226
688418.SH,17.32,18.14,-0.11667,0.03994
688419.SH,27.76,30.95,-0.06561,-0.31226
688420.SH,20.72,23.82,-0.14685,-0.38758
688425.SH,3.83,3.96,-0.14181,-0.22173
688426.SH,19.48,24.26,-0.20948,-0.46362
688428.SH,8.76,9.56,0.13127,0.04847
688429.SH,15.37,18.31,-0.06984,-0.40957
688432.SH,9.65,11.06,-0.09891,-0.3326
688433.SH,21.34,25.49,-0.27589,-0.49823
688435.SH,28.61,42.33,-0.49294,-0.7116
688439.SH,64.07,75.69,-0.42546,-0.48605
688443.SH,34.84,34.0,-0.19876,-0.07438
688448.SH,20.37,26.51,-0.32312,-0.45253
688450.SH,23.3,30.73,-0.3052,-0.61764
688455.SH,8.65,10.52,-0.13422,-0.375
688456.SH,28.59,28.33,0.19016,-0.26681
688458.SH,35.8,54.34,-0.5459,-0.72506
688459.SH,8.65,8.99,-0.07449,-0.15202
688466.SH,12.11,14.84,-0.14331,-0.39623
688468.SH,6.77,8.39,-0.20294,-0.34896
688469.SH,4.21,4.73,-0.26477,-0.33761
688472.SH,11.27,12.34,-0.19033,-0.28676
688475.SH,38.98,42.9,-0.44004,-0.40046
688478.SH,29.33,37.04,-0.28196,-0.48222
688479.SH,16.51,20.33,-0.18792,-0.51286
688480.SH,29.78,32.37,-0.31003,-0.14468
688484.SH,32.53,35.8,-0.1141,-0.27244
688485.SH,8.4,10.97,-0.21642,-0.57342
688486.SH,68.83,84.46,-0.4995,-0.46222
688488.SH,12.65,12.4,-0.4115,-0.22599
688489.SH,28.13,36.97,-0.33507,-0.61727
688496.SH,10.08,13.13,-0.44328,-0.46523
688498.SH,126.59,141.38,-0.42607,-0.51344
688499.SH,23.16,31.21,-0.30903,-0.6067
688500.SH,30.13,27.05,0.21856,0.88165
688501.SH,14.44,15.54,-0.22694,-0.36891
688502.SH,98.78,146.54,-0.39064,-0.57705
688503.SH,42.87,52.12,-0.46383,-0.60374
688505.SH,7.04,8.23,-0.13648,-0.30444
688506.SH,164.11,134.61,0.54687,0.94169
688507.SH,70.02,94.39,-0.58604,-0.63215
688508.SH,34.48,42.4,-0.1071,-0.43982
688509.SH,3.24,3.95,-0.21884,-0.41615
688510.SH,17.52,16.99,0.05032,-0.14582
688511.SH,19.41,24.56,-0.51111,-0.65102
688512.SH,9.18,13.52,-0.46513,-0.62789
688513.SH,47.36,50.75,-0.28182,-0.25216
688515.SH,64.46,82.87,-0.15495,-0.58728
688516.SH,66.01,89.78,-0.60959,-0.76675
688517.SH,12.93,13.89,0.00405,-0.27965
688518.SH,14.53,17.33,-0.18243,-0.48685
688519.SH,22.26,22.85,0.02512,-0.14145
688520.SH,41.48,45.71,-0.17566,-0.37211
688521.SH,32.28,42.61,-0.29267,-0.53396
688522.SH,51.09,50.4,0.02383,-0.27586
688523.SH,19.1,22.3,-0.19461,-0.36759
688525.SH,52.53,55.39,-0.00023,-0.30808
688526.SH,15.77,17.36,-0.21016,-0.39529
688528.SH,7.75,8.95,-0.08883,-0.34399
688529.SH,14.56,18.97,-0.42367,-0.56446
688531.SH,55.84,80.62,-0.45825,-0.6848
688533.SH,26.16,32.92,-0.19963,-0.49455
688535.SH,69.74,76.35,-0.35706,-0.3173
688536.SH,93.02,122.52,-0.26771,-0.54148
688538.SH,2.1,2.31,-0.11638,-0.21756
688539.SH,33.06,36.77,-0.45096,-0.46646
688543.SH,45.98,47.87,-0.17345,-0.28482
688550.SH,29.35,32.15,-0.45536,-0.41584
688551.SH,36.58,44.93,-0.5089,-0.54707
688552.SH,17.19,19.79,-0.23304,-0.43678
688553.SH,12.89,13.57,-0.15781,-0.22945
688556.SH,18.57,29.44,-0.64362,-0.77157
688557.SH,23.08,29.09,-0.47306,-0.50302
688558.SH,19.09,23.3,-0.31298,-0.45066
688559.SH,31.85,34.23,0.02967,-0.34307
688560.SH,11.7,14.8,-0.20989,-0.50311
688561.SH,26.81,35.36,-0.35145,-0.55206
688562.SH,15.33,19.41,-0.24653,-0.55834
688563.SH,53.58,56.51,-0.15945,-0.18403
688565.SH,5.06,6.57,-0.16636,-0.47801
688566.SH,23.69,25.63,-0.15277,-0.22624
688567.SH,10.9,14.11,-0.25,-0.55394
688568.SH,44.02,45.34,-0.40996,-0.42657
688569.SH,22.55,25.74,-0.28837,-0.48103
688570.SH,20.96,23.66,-0.34506,-0.41616
688571.SH,5.67,6.27,-0.125,-0.2587
688575.SH,22.77,22.14,-0.22174,0.22571
688576.SH,65.5,78.64,-0.34658,-0.49231
