ts_code,MA120,MA250,PC120,PC250,250RPS_Rank,250RPS,120RPS_Rank,120RPS
301091.SZ,30.91,25.76,0.12822,0.47156,88.0,98.2,317.0,93.48
301092.SZ,23.94,25.4,0.00679,-0.25494,2092.0,56.85,810.0,83.31
301093.SZ,21.68,26.91,-0.2378,-0.37623,3332.0,31.26,3500.0,27.8
301095.SZ,47.33,61.36,-0.39456,-0.41665,3727.0,23.11,4524.0,6.67
301096.SZ,59.1,62.31,-0.44788,-0.40617,3634.0,25.03,4677.0,3.51
301097.SZ,38.65,43.43,-0.07424,-0.26039,2148.0,55.7,1517.0,68.72
301098.SZ,7.88,9.57,-0.0985,-0.45061,3976.0,17.97,1808.0,62.71
301099.SZ,38.93,42.83,-0.10665,-0.27609,2331.0,51.92,1913.0,60.54
301100.SZ,14.09,16.36,-0.11601,-0.34915,3085.0,36.36,2022.0,58.3
301101.SZ,25.27,30.54,-0.07441,-0.27951,2368.0,51.16,1520.0,68.65
301102.SZ,11.96,15.51,-0.4757,-0.65229,4772.0,1.55,4728.0,2.46
301103.SZ,23.44,27.32,-0.18869,-0.46429,4075.0,15.93,3005.0,38.01
301105.SZ,25.63,30.5,-0.08336,-0.37273,3299.0,31.94,1633.0,66.32
301106.SZ,31.19,35.74,-0.15119,-0.28292,2399.0,50.52,2493.0,48.58
301107.SZ,24.14,27.17,-0.15053,-0.31222,2697.0,44.37,2481.0,48.82
301108.SZ,25.96,29.93,-0.15306,-0.35605,3141.0,35.2,2525.0,47.92
301109.SZ,15.42,15.6,0.00772,-0.15826,1291.0,73.38,805.0,83.41
301110.SZ,32.83,37.89,-0.15236,-0.39109,3484.0,28.13,2509.0,48.25
301111.SZ,15.87,18.52,-0.16774,-0.26055,2150.0,55.65,2740.0,43.48
301112.SZ,21.81,25.01,-0.23833,-0.3321,2895.0,40.28,3504.0,27.71
301113.SZ,20.87,25.57,-0.10752,-0.411,3673.0,24.23,1923.0,60.34
301115.SZ,14.58,16.56,-0.13132,-0.43391,3860.0,20.37,2229.0,54.02
301116.SZ,9.75,11.4,-0.00316,-0.40114,3585.0,26.04,886.0,81.74
301117.SZ,29.19,40.27,-0.30988,-0.51628,4405.0,9.12,4084.0,15.74
301118.SZ,17.03,19.87,0.04164,-0.37986,3377.0,30.33,619.0,87.25
301119.SZ,19.36,22.29,-0.1336,-0.33154,2888.0,40.43,2255.0,53.49
301120.SZ,9.47,10.3,-0.25566,-0.36165,3192.0,34.15,3661.0,24.47
301121.SZ,35.94,37.25,0.15448,-0.12122,1060.0,78.15,247.0,94.92
301122.SZ,21.48,28.46,-0.36336,-0.50619,4356.0,10.13,4400.0,9.22
301123.SZ,17.38,19.41,0.03256,-0.27928,2364.0,51.24,655.0,86.5
301125.SZ,11.73,14.86,-0.44147,-0.56317,4582.0,5.47,4662.0,3.82
301126.SZ,9.38,10.9,0.00782,-0.31511,2720.0,43.89,804.0,83.43
301127.SZ,9.47,9.81,-0.10658,-0.26493,2216.0,54.29,1909.0,60.63
301128.SZ,40.89,42.28,0.00589,0.36961,123.0,97.48,815.0,83.2
301129.SZ,18.95,22.7,-0.09355,-0.53374,4476.0,7.66,1754.0,63.83
301130.SZ,24.1,26.05,0.13596,-0.14585,1202.0,75.22,291.0,94.02
301131.SZ,35.89,39.63,-0.11158,-0.19995,1600.0,67.0,1975.0,59.27
301132.SZ,24.35,25.69,0.06183,-0.19926,1592.0,67.17,519.0,89.31
301133.SZ,22.12,24.54,-0.08084,-0.18366,1466.0,69.77,1609.0,66.82
301135.SZ,19.68,21.48,-0.08008,-0.21598,1732.0,64.28,1600.0,67.0
301136.SZ,10.9,11.99,0.17216,-0.23537,1909.0,60.63,212.0,95.65
301137.SZ,14.37,16.14,-0.1232,-0.37709,3346.0,30.97,2111.0,56.46
301138.SZ,24.27,26.28,-0.12162,-0.22692,1824.0,62.38,2094.0,56.81
301139.SZ,22.84,27.42,-0.32422,-0.24449,1994.0,58.87,4185.0,13.66
301141.SZ,37.84,43.74,-0.50582,-0.6046,4694.0,3.16,4772.0,1.55
301148.SZ,17.64,20.24,0.00698,-0.36378,3217.0,33.64,809.0,83.33
301149.SZ,9.75,10.58,-0.10553,-0.16117,1307.0,73.05,1897.0,60.87
301150.SZ,22.26,28.48,-0.44068,-0.59563,4675.0,3.55,4658.0,3.9
301151.SZ,15.27,17.07,-0.06718,-0.18372,1468.0,69.73,1434.0,70.43
301152.SZ,25.16,28.48,-0.02321,-0.33325,2908.0,40.01,1026.0,78.85
301153.SZ,36.48,51.41,-0.72013,-0.7374,4835.0,0.25,4845.0,0.04
301155.SZ,44.58,50.4,-0.15137,-0.35822,3162.0,34.77,2496.0,48.51
301156.SZ,13.97,15.85,-0.16715,-0.38088,3385.0,30.17,2732.0,43.64
301157.SZ,33.63,38.89,-0.00443,-0.4163,3725.0,23.15,894.0,81.57
301158.SZ,13.18,14.85,-0.10992,-0.35987,3174.0,34.52,1955.0,59.68
301159.SZ,30.03,38.5,-0.21285,-0.43695,3881.0,19.93,3261.0,32.73
301160.SZ,37.5,37.75,0.0,-0.05285,746.0,84.63,857.0,82.34
301161.SZ,15.93,17.85,-0.07471,-0.36725,3249.0,32.98,1524.0,68.57
301162.SZ,42.6,47.86,-0.19225,-0.48764,4242.0,12.48,3041.0,37.27
301163.SZ,21.08,23.63,-0.17722,-0.32703,2845.0,41.31,2853.0,41.15
301165.SZ,33.46,36.28,-0.206,-0.3398,2986.0,38.4,3197.0,34.05
301166.SZ,28.65,33.44,-0.125,-0.34573,3049.0,37.1,2132.0,56.03
301167.SZ,12.02,14.13,-0.07506,-0.40663,3639.0,24.93,1527.0,68.51
301168.SZ,31.96,36.77,-0.401,-0.46723,4091.0,15.6,4544.0,6.25
301169.SZ,32.62,42.69,-0.26935,-0.3608,3181.0,34.38,3775.0,22.12
301170.SZ,23.63,27.72,-0.16085,-0.4663,4083.0,15.77,2635.0,45.65
301171.SZ,15.53,16.97,-0.3125,-0.233,1884.0,61.14,4102.0,15.37
301172.SZ,29.73,35.51,-0.30509,-0.44004,3906.0,19.42,4052.0,16.41
301175.SZ,4.7,4.99,-0.04681,-0.27273,2290.0,52.77,1227.0,74.7
301176.SZ,16.72,16.13,0.54189,0.03842,489.0,89.93,25.0,99.5
301177.SZ,21.74,26.03,-0.24609,-0.47492,4155.0,14.28,3581.0,26.12
301178.SZ,20.76,26.19,-0.09819,-0.41881,3746.0,22.72,1806.0,62.75
301179.SZ,19.32,22.29,-0.40742,-0.4775,4178.0,13.81,4562.0,5.88
301180.SZ,13.87,15.14,0.02639,-0.11392,1019.0,78.99,694.0,85.7
301181.SZ,21.19,24.61,-0.09258,-0.3783,3358.0,30.73,1741.0,64.09
301182.SZ,18.03,20.0,0.24968,-0.12715,1090.0,77.53,120.0,97.54
301183.SZ,42.06,42.7,-0.10455,-0.23558,1911.0,60.59,1879.0,61.25
301185.SZ,15.77,18.83,-0.22222,-0.47986,4192.0,13.52,3347.0,30.95
301186.SZ,32.76,35.55,-0.08681,-0.15621,1272.0,73.77,1664.0,65.68
301187.SZ,20.58,19.28,0.11337,0.06873,414.0,91.48,362.0,92.55
301188.SZ,15.27,15.13,-0.33902,-0.22552,1811.0,62.65,4276.0,11.78
301189.SZ,21.68,24.5,-0.0038,-0.28007,2373.0,51.05,890.0,81.65
301190.SZ,15.27,17.04,-0.14793,-0.35778,3160.0,34.81,2439.0,49.69
301191.SZ,73.14,83.63,-0.39688,-0.24563,2006.0,58.63,4534.0,6.46
301192.SZ,16.06,19.06,0.01175,-0.36135,3183.0,34.34,779.0,83.95
301193.SZ,16.92,17.17,-0.15418,-0.20674,1655.0,65.87,2544.0,47.52
301195.SZ,33.08,36.97,-0.36017,-0.42916,3835.0,20.88,4382.0,9.6
301196.SZ,28.75,30.91,-0.00139,-0.15181,1245.0,74.33,875.0,81.96
301197.SZ,12.97,15.72,-0.14165,-0.48198,4205.0,13.25,2352.0,51.49
301198.SZ,8.35,10.36,-0.08137,-0.44908,3973.0,18.04,1617.0,66.65
301199.SZ,23.63,24.01,0.0712,-0.11236,1007.0,79.24,478.0,90.16
301200.SZ,32.35,34.48,-0.16174,-0.22394,1798.0,62.92,2646.0,45.42
301201.SZ,19.49,21.98,-0.11155,-0.28938,2464.0,49.17,1974.0,59.29
301202.SZ,30.1,31.14,-0.08293,-0.4435,3932.0,18.88,1629.0,66.41
301203.SZ,29.63,35.59,-0.15996,-0.55285,4545.0,6.23,2622.0,45.91
301205.SZ,72.59,83.06,-0.44555,-0.50599,4353.0,10.19,4667.0,3.71
301206.SZ,25.79,26.9,0.04933,-0.16784,1358.0,72.0,572.0,88.22
301207.SZ,19.93,24.23,-0.25261,-0.41599,3717.0,23.32,3631.0,25.09
301208.SZ,28.45,33.87,-0.19786,-0.52545,4439.0,8.42,3108.0,35.89
301209.SZ,21.81,22.66,0.20653,-0.21189,1701.0,64.92,161.0,96.7
301210.SZ,31.39,37.48,-0.20704,-0.47872,4182.0,13.72,3207.0,33.84
301211.SZ,16.21,18.95,-0.17204,-0.39206,3496.0,27.88,2799.0,42.26
301212.SZ,20.92,24.11,-0.06579,-0.47917,4187.0,13.62,1419.0,70.74
301213.SZ,30.74,35.74,-0.163,-0.48659,4232.0,12.69,2666.0,45.01
301215.SZ,5.4,5.7,-0.05505,-0.15157,1241.0,74.41,1309.0,73.01
301216.SZ,11.81,12.85,-0.25353,-0.34034,2993.0,38.26,3641.0,24.89
301217.SZ,10.35,10.97,-0.10241,-0.30156,2583.0,46.72,1850.0,61.84
301218.SZ,21.94,28.91,-0.32964,-0.69076,4808.0,0.8,4214.0,13.06
301219.SZ,40.33,38.35,0.07812,-0.0064,603.0,87.58,451.0,90.71
301220.SZ,26.36,29.25,-0.13553,-0.31135,2686.0,44.59,2275.0,53.07
301221.SZ,38.07,47.3,-0.25096,-0.4519,3991.0,17.66,3618.0,25.36
301222.SZ,23.08,25.31,0.02934,-0.21853,1749.0,63.93,680.0,85.99
301223.SZ,15.08,16.51,-0.10887,-0.29129,2484.0,48.76,1938.0,60.03
301225.SZ,26.72,30.65,-0.22697,-0.36743,3251.0,32.93,3397.0,29.92
301226.SZ,17.82,19.66,0.0321,-0.18913,1509.0,68.88,658.0,86.44
301227.SZ,21.5,25.0,-0.42235,-0.53112,4469.0,7.8,4611.0,4.87
301228.SZ,10.92,14.11,-0.07878,-0.43394,3862.0,20.33,1573.0,67.56
301229.SZ,25.75,29.23,-0.27632,-0.44164,3920.0,19.13,3833.0,20.92
301230.SZ,29.76,33.6,-0.24519,-0.55945,4568.0,5.76,3571.0,26.33
301231.SZ,17.97,22.42,-0.23912,-0.50633,4357.0,10.11,3514.0,27.51
301232.SZ,33.27,41.41,-0.41855,-0.62024,4725.0,2.52,4604.0,5.01
301233.SZ,38.11,39.45,0.09747,-0.10378,959.0,80.23,400.0,91.77
301234.SZ,23.32,28.33,-0.07314,-0.4174,3735.0,22.95,1508.0,68.9
301235.SZ,18.95,21.74,-0.0712,-0.2446,1996.0,58.83,1482.0,69.44
301236.SZ,39.19,37.5,-0.34245,0.37958,118.0,97.59,4291.0,11.47
301237.SZ,22.36,25.46,0.02819,-0.27737,2346.0,51.61,687.0,85.84
301238.SZ,16.43,16.86,-0.1082,-0.29377,2511.0,48.2,1931.0,60.17
301239.SZ,44.2,68.68,-0.48952,-0.66781,4786.0,1.26,4747.0,2.06
301246.SZ,15.15,20.93,-0.44102,-0.62552,4734.0,2.33,4659.0,3.88
301248.SZ,14.27,15.88,-0.11388,-0.39651,3541.0,26.95,1997.0,58.81
301252.SZ,32.87,38.21,-0.35358,-0.55033,4542.0,6.29,4351.0,10.24
301255.SZ,31.35,37.43,-0.27231,-0.50876,4373.0,9.78,3795.0,21.71
301256.SZ,6.55,7.38,-0.10661,-0.34254,3012.0,37.87,1911.0,60.59
301257.SZ,36.98,49.21,-0.47786,-0.54431,4521.0,6.73,4730.0,2.41
301258.SZ,26.56,30.17,-0.15014,-0.48138,4200.0,13.35,2477.0,48.91
301259.SZ,22.32,19.05,0.418,0.63174,49.0,99.01,46.0,99.07
301260.SZ,13.52,15.12,-0.0607,-0.45061,3976.0,17.97,1362.0,71.91
301261.SZ,40.56,43.47,-0.27167,-0.24409,1992.0,58.91,3791.0,21.79
301262.SZ,24.49,27.25,-0.22993,-0.38462,3432.0,29.2,3427.0,29.3
301263.SZ,13.54,15.29,-0.07913,-0.28688,2439.0,49.69,1580.0,67.42
301265.SZ,8.8,9.83,-0.25245,-0.43449,3865.0,20.26,3629.0,25.13
301266.SZ,35.87,41.11,-0.26499,-0.44891,3972.0,18.06,3733.0,22.99
301267.SZ,23.2,30.34,-0.39061,-0.54267,4517.0,6.81,4512.0,6.91
301268.SZ,18.21,23.42,-0.39384,-0.54056,4508.0,7.0,4522.0,6.71
301269.SZ,78.65,89.26,-0.17026,-0.27559,2323.0,52.08,2769.0,42.88
301270.SZ,25.85,32.52,-0.19558,-0.43014,3840.0,20.78,3079.0,36.48
301272.SZ,37.63,46.29,-0.25286,-0.55611,4560.0,5.92,3634.0,25.03
301273.SZ,16.69,21.54,-0.1771,-0.58051,4635.0,4.37,2852.0,41.17
301276.SZ,20.68,22.86,-0.10106,-0.35356,3114.0,35.76,1833.0,62.2
301277.SZ,15.1,18.02,-0.22058,-0.44976,3975.0,17.99,3324.0,31.43
301278.SZ,36.21,43.0,-0.19413,-0.32329,2807.0,42.1,3064.0,36.79
301279.SZ,18.02,20.79,-0.0333,-0.30459,2619.0,45.98,1102.0,77.28
301280.SZ,37.63,36.6,-0.21648,-0.03331,688.0,85.82,3298.0,31.96
301281.SZ,24.76,30.84,-0.28222,-0.63852,4756.0,1.88,3885.0,19.85
301282.SZ,18.47,21.31,-0.00219,-0.34411,3029.0,37.52,879.0,81.88
301283.SZ,28.81,30.45,-0.15319,-0.39536,3529.0,27.2,2527.0,47.87
301285.SZ,23.42,19.54,0.10811,0.62816,50.0,98.99,378.0,92.22
301286.SZ,29.23,28.51,-0.05159,-0.00502,599.0,87.66,1271.0,73.79
301287.SZ,26.75,31.89,-0.13245,-0.43496,3869.0,20.18,2239.0,53.82
301288.SZ,13.06,16.35,0.03679,-0.48965,4255.0,12.22,633.0,86.96
301289.SZ,41.83,46.75,-0.13848,-0.35429,3123.0,35.58,2308.0,52.39
301290.SZ,21.04,24.81,-0.07905,-0.38756,3456.0,28.7,1579.0,67.44
301291.SZ,33.96,31.27,-0.06067,-0.09719,931.0,80.81,1361.0,71.94
301292.SZ,13.89,16.75,-0.17786,-0.54344,4519.0,6.77,2860.0,41.0
301293.SZ,49.63,56.79,-0.51999,-0.5792,4632.0,4.44,4791.0,1.16
301295.SZ,21.93,27.56,-0.26667,-0.55322,4546.0,6.21,3745.0,22.74
301296.SZ,7.95,9.9,-0.13876,-0.52818,4452.0,8.15,2313.0,52.29
301297.SZ,21.0,23.0,-0.14846,-0.07186,818.0,83.14,2446.0,49.55
301298.SZ,13.27,14.85,-0.09624,-0.23439,1900.0,60.81,1780.0,63.29
301299.SZ,43.28,52.53,-0.14227,-0.46178,4057.0,16.3,2361.0,51.3
301300.SZ,23.19,26.36,0.0023,-0.32808,2853.0,41.15,843.0,82.62
301301.SZ,11.96,10.32,0.20128,0.27936,176.0,96.39,165.0,96.62
301302.SZ,18.12,22.7,-0.30148,-0.57441,4617.0,4.75,4026.0,16.94
301303.SZ,14.36,17.13,-0.35308,-0.56907,4602.0,5.06,4350.0,10.26
301305.SZ,16.05,17.29,0.00728,-0.39842,3558.0,26.6,807.0,83.37
301306.SZ,34.69,35.17,-0.02279,-0.1962,1565.0,67.73,1023.0,78.91
301307.SZ,22.08,27.39,-0.28817,-0.46931,4101.0,15.39,3925.0,19.03
301308.SZ,88.56,88.23,-0.15336,-0.05957,770.0,84.13,2532.0,47.77
301309.SZ,24.49,25.53,-0.06601,-0.25069,2057.0,57.57,1422.0,70.68
301310.SZ,29.7,39.42,-0.43473,-0.6555,4779.0,1.4,4643.0,4.21
301311.SZ,18.63,20.71,-0.29782,-0.3935,3510.0,27.59,3999.0,17.5
301312.SZ,46.87,65.23,-0.36976,-0.44397,3940.0,18.72,4427.0,8.67
301313.SZ,22.19,27.08,-0.33632,-0.57528,4619.0,4.7,4264.0,12.03
301314.SZ,32.81,37.62,-0.08576,-0.39495,3524.0,27.3,1654.0,65.89
301315.SZ,43.23,52.12,-0.49208,-0.65322,4774.0,1.51,4753.0,1.94
301316.SZ,16.29,21.59,-0.20952,-0.58523,4650.0,4.07,3227.0,33.43
301317.SZ,16.63,18.25,-0.06332,-0.3339,2920.0,39.76,1389.0,71.36
301318.SZ,34.75,33.7,-0.56137,-0.23575,1913.0,60.54,4811.0,0.74
301319.SZ,36.23,44.98,-0.4792,-0.50096,4316.0,10.96,4733.0,2.35
301320.SZ,14.44,16.54,-0.11864,-0.37181,3291.0,32.11,2053.0,57.66
301321.SZ,12.35,14.22,-0.10789,-0.07769,841.0,82.67,1927.0,60.26
301322.SZ,25.36,34.17,-0.48185,-0.69185,4811.0,0.74,4738.0,2.25
301323.SZ,31.21,34.43,-0.10937,-0.38961,3473.0,28.35,1944.0,59.91
301325.SZ,51.72,64.28,-0.52246,-0.65286,4773.0,1.53,4793.0,1.11
301326.SZ,28.83,31.68,0.26293,-0.03803,704.0,85.49,107.0,97.81
301327.SZ,61.92,63.52,0.23061,0.01106,560.0,88.46,137.0,97.19
301328.SZ,38.62,42.73,-0.11927,-0.28934,2463.0,49.2,2063.0,57.45
301329.SZ,18.24,19.69,-0.10558,-0.33832,2969.0,38.75,1899.0,60.83
301330.SZ,23.52,27.29,-0.26686,-0.34542,3045.0,37.19,3747.0,22.7
301331.SZ,29.3,35.2,-0.39662,-0.4884,4247.0,12.38,4532.0,6.5
301332.SZ,9.91,11.2,-0.20563,-0.42915,3834.0,20.9,3192.0,34.15
301333.SZ,44.88,53.86,-0.12932,-0.26301,2193.0,54.77,2200.0,54.62
301335.SZ,17.26,19.36,-0.04,-0.33439,2928.0,39.6,1160.0,76.08
301336.SZ,30.67,36.45,-0.08571,-0.3677,3254.0,32.87,1653.0,65.91
301337.SZ,30.43,32.76,-0.38115,-0.37235,3294.0,32.05,4472.0,7.74
301338.SZ,29.66,34.07,-0.10619,-0.27099,2274.0,53.1,1906.0,60.69
301339.SZ,19.04,19.67,0.16103,-0.21583,1730.0,64.32,232.0,95.23
301345.SZ,58.93,55.49,-0.0773,0.03889,488.0,89.95,1554.0,67.95
301349.SZ,30.01,36.01,-0.2094,-0.55753,4562.0,5.88,3225.0,33.47
301353.SZ,25.1,28.78,-0.05109,-0.39482,3521.0,27.36,1262.0,73.98
301355.SZ,10.99,13.24,-0.22375,-0.52141,4420.0,8.81,3363.0,30.62
301356.SZ,14.34,16.22,-0.22685,-0.48891,4251.0,12.3,3395.0,29.96
301357.SZ,31.88,41.06,-0.33562,-0.61078,4708.0,2.87,4258.0,12.15
301358.SZ,32.37,33.06,-0.01336,-0.36642,3242.0,33.12,959.0,80.23
301359.SZ,19.68,22.02,0.06904,-0.30485,2622.0,45.91,494.0,89.83
301360.SZ,44.78,58.38,-0.13982,-0.41031,3669.0,24.31,2327.0,52.0
301361.SZ,22.95,22.8,0.11891,-0.17028,1376.0,71.63,347.0,92.86
301363.SZ,26.52,30.14,0.03403,-0.25439,2087.0,56.95,643.0,86.75
301365.SZ,10.88,12.9,-0.06875,-0.43499,3870.0,20.16,1448.0,70.14
301366.SZ,30.32,31.1,0.14657,-0.17402,1406.0,71.01,268.0,94.49
301367.SZ,74.59,95.2,-0.33992,-0.52816,4451.0,8.17,4283.0,11.64
301368.SZ,44.09,42.91,-0.24487,-0.1927,1541.0,68.22,3566.0,26.43
301369.SZ,44.58,51.66,-0.01933,-0.36671,3245.0,33.06,1002.0,79.34
301370.SZ,11.97,14.54,-0.31985,-0.59965,4685.0,3.34,4155.0,14.28
301373.SZ,23.94,26.45,-0.13955,-0.37341,3307.0,31.78,2323.0,52.08
301376.SZ,22.42,22.98,-0.22132,-0.32892,2864.0,40.92,3338.0,31.14
301377.SZ,17.59,18.76,-0.11991,-0.21189,1701.0,64.92,2072.0,57.26
301378.SZ,27.73,38.24,-0.49071,-0.69387,4813.0,0.7,4749.0,2.02
301379.SZ,20.73,24.76,-0.31034,-0.53865,4503.0,7.1,4087.0,15.68
301380.SZ,33.67,40.35,-0.09714,-0.44761,3965.0,18.2,1794.0,63.0
301381.SZ,24.48,28.07,-0.14705,-0.4661,4082.0,15.79,2425.0,49.98
301382.SZ,22.55,30.2,-0.38081,-0.56173,4577.0,5.57,4471.0,7.76
301383.SZ,33.13,38.96,-0.27328,-0.24031,1955.0,59.68,3806.0,21.48
301386.SZ,20.98,22.92,-0.08077,-0.45489,4024.0,16.98,1608.0,66.84
301387.SZ,38.31,46.24,-0.45363,-0.42103,3766.0,22.31,4683.0,3.38
301388.SZ,20.44,21.79,0.01333,-0.32657,2843.0,41.35,770.0,84.13
301389.SZ,14.74,15.95,-0.04802,-0.21719,1740.0,64.11,1238.0,74.47
301390.SZ,31.35,36.25,-0.13876,-0.45532,4027.0,16.92,2313.0,52.29
301391.SZ,67.84,84.49,-0.7257,-0.68344,4801.0,0.95,4847.0,0.0
301393.SZ,43.14,55.15,-0.2317,-0.52852,4457.0,8.05,3451.0,28.81
301395.SZ,13.62,16.44,-0.37976,-0.62931,4741.0,2.19,4466.0,7.86
301396.SZ,20.5,24.8,-0.05577,-0.4806,4196.0,13.43,1322.0,72.74
301397.SZ,30.47,37.7,-0.37696,-0.53618,4485.0,7.47,4461.0,7.97
301398.SZ,44.04,48.26,-0.23061,-0.50307,4335.0,10.57,3437.0,29.1
301399.SZ,25.77,32.88,-0.51806,-0.66439,4782.0,1.34,4789.0,1.2
301408.SZ,11.33,13.96,-0.1794,-0.51473,4399.0,9.24,2886.0,40.47
301419.SZ,25.9,31.97,-0.26959,-0.4521,3995.0,17.58,3776.0,22.1
301428.SZ,27.62,32.83,-0.11013,-0.43962,3901.0,19.52,1957.0,59.64
301429.SZ,15.1,17.92,0.00432,-0.53621,4486.0,7.45,829.0,82.91
301439.SZ,12.69,13.74,-0.17349,-0.40642,3637.0,24.97,2816.0,41.91
301446.SZ,20.84,25.84,-0.21449,-0.48702,4238.0,12.57,3282.0,32.29
301448.SZ,22.5,27.65,-0.31231,-0.50329,4337.0,10.52,4101.0,15.39
301456.SZ,23.84,28.21,-0.31059,-0.53321,4475.0,7.68,4089.0,15.64
301468.SZ,22.92,27.02,-0.21139,-0.51377,4393.0,9.37,3245.0,33.06
301486.SZ,43.77,44.01,-0.02701,-0.36455,3225.0,33.47,1059.0,78.17
301488.SZ,53.88,61.21,-0.02091,-0.37793,3353.0,30.83,1015.0,79.08
301499.SZ,23.63,27.52,-0.11745,-0.50736,4365.0,9.95,2040.0,57.92
301503.SZ,28.92,31.12,-0.00036,-0.30808,2651.0,45.32,870.0,82.07
301505.SZ,27.6,33.26,-0.17239,-0.60574,4697.0,3.1,2803.0,42.18
301512.SZ,45.47,51.48,-0.22556,-0.39462,3516.0,27.47,3383.0,30.21
301515.SZ,20.13,25.5,-0.20057,-0.63515,4751.0,1.98,3142.0,35.18
600000.SH,8.05,7.45,0.19748,0.22845,216.0,95.56,172.0,96.47
600004.SH,9.89,10.23,-0.11034,-0.27644,2334.0,51.86,1960.0,59.57
600006.SH,7.06,6.47,-0.09941,0.09567,361.0,92.57,1817.0,62.53
600007.SH,22.5,20.82,0.1328,0.09147,371.0,92.36,304.0,93.75
600008.SH,2.85,2.8,0.0,-0.07023,810.0,83.31,857.0,82.34
600009.SH,35.02,35.36,-0.06501,-0.20848,1669.0,65.58,1409.0,70.95
600010.SH,1.51,1.55,-0.08974,-0.21111,1694.0,65.06,1704.0,64.86
600011.SH,8.87,8.46,-0.25216,-0.21136,1697.0,65.0,3626.0,25.2
600012.SH,14.09,12.64,0.05915,0.35863,128.0,97.38,530.0,89.08
600015.SH,6.52,6.14,-0.04075,0.1087,347.0,92.86,1167.0,75.94
600016.SH,3.81,3.82,-0.16422,-0.1301,1107.0,77.18,2680.0,44.72
600017.SH,2.79,2.81,-0.01455,-0.09967,941.0,80.6,968.0,80.05
600018.SH,5.78,5.45,0.13569,0.18182,256.0,94.74,294.0,93.95
600019.SH,6.74,6.45,-0.14474,-0.05186,741.0,84.73,2388.0,50.74
600020.SH,3.71,3.65,0.06336,0.05753,448.0,90.78,517.0,89.35
600021.SH,9.35,8.98,-0.02975,-0.11482,1025.0,78.87,1078.0,77.78
600022.SH,1.28,1.34,-0.08824,-0.17333,1401.0,71.11,1681.0,65.33
600023.SH,6.63,5.64,0.10881,0.38661,113.0,97.69,374.0,92.3
600025.SH,10.49,9.29,0.13415,0.53719,66.0,98.66,299.0,93.85
600026.SH,15.83,14.5,0.00894,0.09888,358.0,92.63,795.0,83.62
600027.SH,6.52,5.89,-0.11129,-0.04444,723.0,85.1,1972.0,59.33
600028.SH,6.43,6.08,0.06843,0.13742,311.0,93.6,498.0,89.74
600029.SH,5.76,5.88,0.0071,-0.125,1082.0,77.69,808.0,83.35
600030.SH,18.95,20.21,-0.09707,-0.18091,1449.0,70.12,1792.0,63.04
600031.SH,15.71,15.0,0.12704,0.0186,540.0,88.88,321.0,93.4
600032.SH,7.45,8.04,-0.07477,-0.3607,3178.0,34.44,1525.0,68.55
600033.SH,3.47,3.34,0.03951,0.05556,451.0,90.71,623.0,87.16
600035.SH,4.38,4.13,0.05303,0.02709,516.0,89.37,557.0,88.53
600036.SH,33.43,31.95,0.02906,0.05782,447.0,90.8,684.0,85.91
600037.SH,6.39,7.1,-0.16571,-0.28075,2380.0,50.91,2708.0,44.14
600038.SH,40.72,38.89,0.03361,-0.02999,676.0,86.07,646.0,86.69
600039.SH,7.33,7.65,-0.2975,-0.397,3546.0,26.85,3996.0,17.56
600048.SH,9.11,10.09,-0.15553,-0.44532,3950.0,18.51,2564.0,47.11
600050.SH,4.66,4.65,-0.00847,-0.08415,866.0,82.15,927.0,80.89
600051.SH,5.58,6.3,-0.07993,-0.31025,2673.0,44.86,1595.0,67.11
600052.SH,4.01,4.29,-0.03116,-0.28302,2401.0,50.47,1088.0,77.57
600053.SH,14.2,14.31,-0.30554,-0.14787,1223.0,74.78,4055.0,16.34
600054.SH,11.69,11.62,-0.06228,-0.17333,1401.0,71.11,1377.0,71.61
600055.SH,13.63,15.36,-0.15563,-0.30192,2588.0,46.62,2566.0,47.07
600056.SH,10.69,11.2,-0.07993,-0.20797,1665.0,65.66,1595.0,67.11
600057.SH,6.52,6.63,-0.26426,-0.37099,3285.0,32.23,3725.0,23.15
600058.SH,7.4,8.34,-0.28118,-0.35684,3146.0,35.1,3871.0,20.14
600059.SH,8.45,8.94,-0.07346,-0.23031,1853.0,61.78,1510.0,68.86
600060.SH,23.72,23.01,-0.40786,-0.27791,2351.0,51.51,4565.0,5.82
600061.SH,6.07,6.48,-0.17262,-0.26842,2249.0,53.61,2804.0,42.16
600062.SH,20.29,18.92,0.04167,0.31992,148.0,96.97,618.0,87.27
600063.SH,3.79,4.15,-0.15345,-0.35225,3102.0,36.01,2535.0,47.71
600064.SH,6.18,6.19,-0.10224,-0.13804,1157.0,76.15,1846.0,61.93
600066.SH,23.1,18.41,0.09744,0.62668,52.0,98.95,401.0,91.75
600067.SH,1.93,2.23,-0.05789,-0.36972,3271.0,32.52,1342.0,72.33
600071.SH,16.88,18.4,-0.11726,-0.0978,934.0,80.75,2037.0,57.99
600072.SH,14.53,16.46,-0.33667,-0.4743,4144.0,14.51,4266.0,11.99
600073.SH,5.98,6.46,-0.04485,-0.23333,1888.0,61.06,1208.0,75.09
600075.SH,3.9,4.15,-0.02532,-0.18259,1461.0,69.87,1045.0,78.46
